iso3,rne_iso_code,year,month,monthly_cases,monthly_cases_per_100000_pop,population,month_start,mean_temp_celsius,total_precip_mm,gt_Aedes_aegypti,gt_dengue,gt_epidemic,gt_fumigation,gt_insecticide,gt_mosquito,gt_public_health,gt_source_management,gt_vector,mean_temp_celsius_lag1,mean_temp_celsius_lag2,mean_temp_celsius_lag3,mean_temp_celsius_lag4,mean_temp_celsius_lag5,mean_temp_celsius_lag6,total_precip_mm_lag1,total_precip_mm_lag2,total_precip_mm_lag3,total_precip_mm_lag4,total_precip_mm_lag5,total_precip_mm_lag6,monthly_cases_lag1,monthly_cases_lag12,monthly_cases_lag24,gt_Aedes_aegypti_lag1,gt_Aedes_aegypti_lag12,gt_Aedes_aegypti_lag24,gt_dengue_lag1,gt_dengue_lag12,gt_dengue_lag24,gt_epidemic_lag1,gt_epidemic_lag12,gt_epidemic_lag24,gt_fumigation_lag1,gt_fumigation_lag12,gt_fumigation_lag24,gt_insecticide_lag1,gt_insecticide_lag12,gt_insecticide_lag24,gt_mosquito_lag1,gt_mosquito_lag12,gt_mosquito_lag24,gt_public_health_lag1,gt_public_health_lag12,gt_public_health_lag24,gt_source_management_lag1,gt_source_management_lag12,gt_source_management_lag24,gt_vector_lag1,gt_vector_lag12,gt_vector_lag24
MEX,MX-NLE,2019,5,136,3,5224656.5,2019-05-01,25.4771487415943,27.66789415121213,0,6,3,0,35,21,16,0,0,22.31506766154328,18.06638359883327,17.194892929122002,13.387463422115328,14.015833932342291,15.127242383740148,7.460953188658132,15.064997166283506,5.541556116995696,9.039187331008032,7.328467771209507,8.461495058625536,101,168,338,0,0,0,5,6,6,3,3,2,7,11,0,27,35,30,11,14,19,13,15,16,0,0,0,0,0,0
MEX,MX-NLE,2019,6,204,4,5224656.5,2019-06-01,27.140517941430094,24.527839531228413,0,7,2,12,34,11,13,0,4,25.4771487415943,22.31506766154328,18.06638359883327,17.194892929122002,13.387463422115328,14.015833932342291,27.66789415121213,7.460953188658132,15.064997166283506,5.541556116995696,9.039187331008032,7.328467771209507,136,173,529,0,0,0,6,5,5,3,2,3,0,13,0,35,38,42,21,10,23,16,13,12,0,0,0,0,0,0
MEX,MX-NLE,2019,7,220,4,5224656.5,2019-07-01,26.907579790954816,13.743317260550954,0,5,2,14,38,11,14,0,0,27.140517941430094,25.4771487415943,22.31506766154328,18.06638359883327,17.194892929122002,13.387463422115328,24.527839531228413,27.66789415121213,7.460953188658132,15.064997166283506,5.541556116995696,9.039187331008032,204,264,623,0,0,0,7,5,4,2,1,0,12,12,0,34,31,37,11,7,0,13,9,10,0,0,0,4,0,0
MEX,MX-NLE,2019,8,383,7,5224656.5,2019-08-01,28.200267569319653,9.47801798718405,0,19,2,13,31,15,24,0,0,26.907579790954816,27.140517941430094,25.4771487415943,22.31506766154328,18.06638359883327,17.194892929122002,13.743317260550954,24.527839531228413,27.66789415121213,7.460953188658132,15.064997166283506,5.541556116995696,220,737,1112,0,0,0,5,11,16,2,3,3,14,24,0,38,31,39,11,10,12,14,22,24,0,0,0,0,0,0
MEX,MX-NLE,2019,9,604,12,5224656.5,2019-09-01,25.2896060022002,46.26970597249272,0,26,3,14,37,15,20,0,0,28.200267569319653,26.907579790954816,27.140517941430094,25.4771487415943,22.31506766154328,18.06638359883327,9.47801798718405,13.743317260550954,24.527839531228413,27.66789415121213,7.460953188658132,15.064997166283506,383,1140,1657,0,0,0,19,16,15,2,4,4,13,16,0,31,30,29,15,24,27,24,20,17,0,0,0,0,0,0
MEX,MX-NLE,2019,10,1450,28,5224656.5,2019-10-01,22.26105246488707,11.824120002837171,27,31,4,12,31,19,15,0,0,25.2896060022002,28.200267569319653,26.907579790954816,27.140517941430094,25.4771487415943,22.31506766154328,46.26970597249272,9.47801798718405,13.743317260550954,24.527839531228413,27.66789415121213,7.460953188658132,604,2281,3304,0,0,0,26,40,30,3,4,4,14,8,0,37,32,26,15,22,39,20,18,15,0,0,0,0,0,0
MEX,MX-NLE,2019,11,571,11,5224656.5,2019-11-01,17.070174722874743,11.598249860913763,0,20,3,6,17,11,15,0,0,22.26105246488707,25.2896060022002,28.200267569319653,26.907579790954816,27.140517941430094,25.4771487415943,11.824120002837171,46.26970597249272,9.47801798718405,13.743317260550954,24.527839531228413,27.66789415121213,1450,848,2742,27,0,0,31,21,35,4,4,3,12,9,0,31,17,22,19,15,16,15,17,14,0,0,0,0,0,0
MEX,MX-NLE,2019,12,147,3,5224656.5,2019-12-01,15.343391736222557,4.66538799874535,0,10,1,6,9,9,5,0,0,17.070174722874743,22.26105246488707,25.2896060022002,28.200267569319653,26.907579790954816,27.140517941430094,11.598249860913763,11.824120002837171,46.26970597249272,9.47801798718405,13.743317260550954,24.527839531228413,571,108,430,0,0,0,20,5,10,3,2,2,6,0,0,17,7,7,11,13,8,15,6,5,0,0,0,0,0,0
MEX,MX-NLE,2020,1,61,1,5254939.5,2020-01-01,15.395340402944925,8.247673811605177,0,7,8,8,12,9,14,0,0,15.343391736222557,17.070174722874743,22.26105246488707,25.2896060022002,28.200267569319653,26.907579790954816,4.66538799874535,11.598249860913763,11.824120002837171,46.26970597249272,9.47801798718405,13.743317260550954,147,72,42,0,0,0,10,4,3,1,4,3,6,0,0,9,12,9,9,9,20,5,13,14,0,0,0,0,0,0
MEX,MX-NLE,2020,2,51,1,5254939.5,2020-02-01,15.752958130871225,3.4304358547138682,0,5,15,7,20,9,19,0,0,15.395340402944925,15.343391736222557,17.070174722874743,22.26105246488707,25.2896060022002,28.200267569319653,8.247673811605177,4.66538799874535,11.598249860913763,11.824120002837171,46.26970597249272,9.47801798718405,61,60,62,0,0,42,7,4,4,8,4,3,8,0,9,12,15,11,9,15,16,14,18,21,0,0,0,0,0,0
MEX,MX-NLE,2020,3,45,1,5254939.5,2020-03-01,21.972624078431974,9.527327116899974,0,7,52,9,28,13,22,0,4,15.752958130871225,15.395340402944925,15.343391736222557,17.070174722874743,22.26105246488707,25.2896060022002,3.4304358547138682,8.247673811605177,4.66538799874535,11.598249860913763,11.824120002837171,46.26970597249272,51,72,92,0,0,0,5,4,5,15,3,3,7,0,0,20,14,16,9,20,17,19,13,14,0,0,0,0,0,0
MEX,MX-NLE,2020,4,20,0,5254939.5,2020-04-01,23.400485091201286,24.050150117315127,0,5,25,17,42,16,20,0,0,21.972624078431974,15.752958130871225,15.395340402944925,15.343391736222557,17.070174722874743,22.26105246488707,9.527327116899974,3.4304358547138682,8.247673811605177,4.66538799874535,11.598249860913763,11.824120002837171,45,101,105,0,0,0,7,5,5,52,3,3,9,7,0,28,27,28,13,11,9,22,13,15,0,0,0,4,0,0
MEX,MX-NLE,2020,5,35,1,5254939.5,2020-05-01,24.989431631163256,30.677918293068856,0,7,16,20,54,15,14,0,5,23.400485091201286,21.972624078431974,15.752958130871225,15.395340402944925,15.343391736222557,17.070174722874743,24.050150117315127,9.527327116899974,3.4304358547138682,8.247673811605177,4.66538799874535,11.598249860913763,20,136,168,0,0,0,5,6,6,25,3,3,17,0,11,42,35,35,16,21,14,20,16,15,0,0,0,0,0,0
MEX,MX-NLE,2020,6,68,1,5254939.5,2020-06-01,25.550941803586873,19.189692002876505,0,13,11,10,62,17,17,0,7,24.989431631163256,23.400485091201286,21.972624078431974,15.752958130871225,15.395340402944925,15.343391736222557,30.677918293068856,24.050150117315127,9.527327116899974,3.4304358547138682,8.247673811605177,4.66538799874535,35,204,173,0,0,0,7,7,5,16,2,2,20,12,13,54,34,38,15,11,10,14,13,13,0,0,0,5,4,0
MEX,MX-NLE,2020,7,109,2,5254939.5,2020-07-01,26.95856812079708,60.85382055515578,33,21,11,21,47,11,10,0,0,25.550941803586873,24.989431631163256,23.400485091201286,21.972624078431974,15.752958130871225,15.395340402944925,19.189692002876505,30.677918293068856,24.050150117315127,9.527327116899974,3.4304358547138682,8.247673811605177,68,220,264,0,0,0,13,5,5,11,2,1,10,14,12,62,38,31,17,11,7,17,14,9,0,0,0,7,0,0
MEX,MX-NLE,2020,8,237,5,5254939.5,2020-08-01,26.272746181720255,5.474576427849449,0,25,5,17,47,9,20,0,8,26.95856812079708,25.550941803586873,24.989431631163256,23.400485091201286,21.972624078431974,15.752958130871225,60.85382055515578,19.189692002876505,30.677918293068856,24.050150117315127,9.527327116899974,3.4304358547138682,109,383,737,33,0,0,21,19,11,11,2,3,21,13,24,47,31,31,11,15,10,10,24,22,0,0,0,0,0,0
MEX,MX-NLE,2020,9,909,17,5254939.5,2020-09-01,23.075704635494006,36.71507545035294,0,39,7,17,44,16,19,0,12,26.272746181720255,26.95856812079708,25.550941803586873,24.989431631163256,23.400485091201286,21.972624078431974,5.474576427849449,60.85382055515578,19.189692002876505,30.677918293068856,24.050150117315127,9.527327116899974,237,604,1140,0,0,0,25,26,16,5,3,4,17,14,16,47,37,30,9,15,24,20,20,20,0,0,0,8,0,0
MEX,MX-NLE,2020,10,3368,64,5254939.5,2020-10-01,21.44915037902417,1.9878648315933478,0,100,11,56,40,19,16,0,7,23.075704635494006,26.272746181720255,26.95856812079708,25.550941803586873,24.989431631163256,23.400485091201286,36.71507545035294,5.474576427849449,60.85382055515578,19.189692002876505,30.677918293068856,24.050150117315127,909,1450,2281,0,27,0,39,31,40,7,4,4,17,12,8,44,31,32,16,19,22,19,15,18,0,0,0,12,0,0
MEX,MX-NLE,2020,11,1909,36,5254939.5,2020-11-01,19.20523010356075,2.4938039775537924,0,66,5,32,24,14,12,0,7,21.44915037902417,23.075704635494006,26.272746181720255,26.95856812079708,25.550941803586873,24.989431631163256,1.9878648315933478,36.71507545035294,5.474576427849449,60.85382055515578,19.189692002876505,30.677918293068856,3368,571,848,0,0,0,100,20,21,11,3,4,56,6,9,40,17,17,19,11,15,16,15,17,0,0,0,7,0,0
MEX,MX-NLE,2020,12,350,7,5254939.5,2020-12-01,13.805192850030767,2.4498463054484234,0,19,4,23,13,8,11,0,10,19.20523010356075,21.44915037902417,23.075704635494006,26.272746181720255,26.95856812079708,25.550941803586873,2.4938039775537924,1.9878648315933478,36.71507545035294,5.474576427849449,60.85382055515578,19.189692002876505,1909,147,108,0,0,0,66,10,5,5,1,2,32,6,0,24,9,7,14,9,13,12,5,6,0,0,0,7,0,0
MEX,MX-NLE,2021,1,52,1,5300540.6,2021-01-01,13.849165586670455,2.9828032404484124,0,9,4,25,15,8,11,0,6,13.805192850030767,19.20523010356075,21.44915037902417,23.075704635494006,26.272746181720255,26.95856812079708,2.4498463054484234,2.4938039775537924,1.9878648315933478,36.71507545035294,5.474576427849449,60.85382055515578,350,61,72,0,0,0,19,7,4,4,8,4,23,8,0,13,12,12,8,9,9,11,14,13,0,0,0,10,0,0
MEX,MX-NLE,2021,2,23,0,5300540.6,2021-02-01,14.533822522706718,4.451051782679238,0,5,5,25,12,7,17,0,14,13.849165586670455,13.805192850030767,19.20523010356075,21.44915037902417,23.075704635494006,26.272746181720255,2.9828032404484124,2.4498463054484234,2.4938039775537924,1.9878648315933478,36.71507545035294,5.474576427849449,52,51,60,0,0,0,9,5,4,4,15,4,25,7,0,15,20,15,8,9,15,11,19,18,0,0,0,6,0,0
MEX,MX-NLE,2021,3,34,1,5300540.6,2021-03-01,20.07804274967185,4.2019783505345565,0,4,5,29,23,11,16,0,16,14.533822522706718,13.849165586670455,13.805192850030767,19.20523010356075,21.44915037902417,23.075704635494006,4.451051782679238,2.9828032404484124,2.4498463054484234,2.4938039775537924,1.9878648315933478,36.71507545035294,23,45,72,0,0,0,5,7,4,5,52,3,25,9,0,12,28,14,7,13,20,17,22,13,0,0,0,14,4,0
MEX,MX-NLE,2021,4,56,1,5300540.6,2021-04-01,22.63304249705367,15.612208636476627,0,4,3,41,32,7,10,0,15,20.07804274967185,14.533822522706718,13.849165586670455,13.805192850030767,19.20523010356075,21.44915037902417,4.2019783505345565,4.451051782679238,2.9828032404484124,2.4498463054484234,2.4938039775537924,1.9878648315933478,34,20,101,0,0,0,4,5,5,5,25,3,29,17,7,23,42,27,11,16,11,16,20,13,0,0,0,16,0,0
MEX,MX-NLE,2021,5,94,2,5300540.6,2021-05-01,24.790336077351146,25.37761952363143,0,9,5,43,36,10,15,0,12,22.63304249705367,20.07804274967185,14.533822522706718,13.849165586670455,13.805192850030767,19.20523010356075,15.612208636476627,4.2019783505345565,4.451051782679238,2.9828032404484124,2.4498463054484234,2.4938039775537924,56,35,136,0,0,0,4,7,6,3,16,3,41,20,0,32,54,35,7,15,21,10,14,16,0,0,0,15,5,0
MEX,MX-NLE,2021,6,130,2,5300540.6,2021-06-01,25.754428839544836,23.016777057744456,0,9,7,70,47,15,11,0,10,24.790336077351146,22.63304249705367,20.07804274967185,14.533822522706718,13.849165586670455,13.805192850030767,25.37761952363143,15.612208636476627,4.2019783505345565,4.451051782679238,2.9828032404484124,2.4498463054484234,94,68,204,0,0,0,9,13,7,5,11,2,43,10,12,36,62,34,10,17,11,15,17,13,0,0,0,12,7,4
MEX,MX-NLE,2021,7,118,2,5300540.6,2021-07-01,25.480313456793567,38.687600082166504,0,13,2,72,51,8,12,0,8,25.754428839544836,24.790336077351146,22.63304249705367,20.07804274967185,14.533822522706718,13.849165586670455,23.016777057744456,25.37761952363143,15.612208636476627,4.2019783505345565,4.451051782679238,2.9828032404484124,130,109,220,0,33,0,9,21,5,7,11,2,70,21,14,47,47,38,15,11,11,11,10,14,0,0,0,10,0,0
MEX,MX-NLE,2021,8,115,2,5300540.6,2021-08-01,26.45810845883247,16.950939966183032,0,10,3,76,56,8,21,0,28,25.480313456793567,25.754428839544836,24.790336077351146,22.63304249705367,20.07804274967185,14.533822522706718,38.687600082166504,23.016777057744456,25.37761952363143,15.612208636476627,4.2019783505345565,4.451051782679238,118,237,383,0,0,0,13,25,19,2,5,2,72,17,13,51,47,31,8,9,15,12,20,24,0,0,0,8,8,0
MEX,MX-NLE,2021,9,90,2,5300540.6,2021-09-01,25.4092839056414,16.24712631117753,0,8,6,57,38,15,15,0,23,26.45810845883247,25.480313456793567,25.754428839544836,24.790336077351146,22.63304249705367,20.07804274967185,16.950939966183032,38.687600082166504,23.016777057744456,25.37761952363143,15.612208636476627,4.2019783505345565,115,909,604,0,0,0,10,39,26,3,7,3,76,17,14,56,44,37,8,16,15,21,19,20,0,0,0,28,12,0
MEX,MX-NLE,2021,10,112,2,5300540.6,2021-10-01,22.769352180285214,17.655733250779083,0,8,5,46,30,14,16,0,18,25.4092839056414,26.45810845883247,25.480313456793567,25.754428839544836,24.790336077351146,22.63304249705367,16.24712631117753,16.950939966183032,38.687600082166504,23.016777057744456,25.37761952363143,15.612208636476627,90,3368,1450,0,0,27,8,100,31,6,11,4,57,56,12,38,40,31,15,19,19,15,16,15,0,0,0,23,7,0
MEX,MX-NLE,2021,11,80,2,5300540.6,2021-11-01,17.385649674483822,9.752742142656597,0,5,4,32,21,7,13,0,20,22.769352180285214,25.4092839056414,26.45810845883247,25.480313456793567,25.754428839544836,24.790336077351146,17.655733250779083,16.24712631117753,16.950939966183032,38.687600082166504,23.016777057744456,25.37761952363143,112,1909,571,0,0,0,8,66,20,5,5,3,46,32,6,30,24,17,14,14,11,16,12,15,0,0,0,18,7,0
MEX,MX-NLE,2021,12,30,1,5300540.6,2021-12-01,18.437392284379857,6.4603412580433295,0,4,2,27,12,6,4,0,10,17.385649674483822,22.769352180285214,25.4092839056414,26.45810845883247,25.480313456793567,25.754428839544836,9.752742142656597,17.655733250779083,16.24712631117753,16.950939966183032,38.687600082166504,23.016777057744456,80,350,147,0,0,0,5,19,10,4,4,1,32,23,6,21,13,9,7,8,9,13,11,5,0,0,0,20,10,0
MEX,MX-NLE,2022,1,14,0,5346141.7,2022-01-01,12.874903582173165,8.158108650602923,0,4,5,21,12,8,19,0,15,18.437392284379857,17.385649674483822,22.769352180285214,25.4092839056414,26.45810845883247,25.480313456793567,6.4603412580433295,9.752742142656597,17.655733250779083,16.24712631117753,16.950939966183032,38.687600082166504,30,52,61,0,0,0,4,9,7,2,4,8,27,25,8,12,15,12,6,8,9,4,11,14,0,0,0,10,6,0
MEX,MX-NLE,2022,2,14,0,5346141.7,2022-02-01,13.611323406762665,5.121887717626052,0,2,4,19,19,12,23,0,29,12.874903582173165,18.437392284379857,17.385649674483822,22.769352180285214,25.4092839056414,26.45810845883247,8.158108650602923,6.4603412580433295,9.752742142656597,17.655733250779083,16.24712631117753,16.950939966183032,14,23,51,0,0,0,4,5,5,5,5,15,21,25,7,12,12,20,8,7,9,19,17,19,0,0,0,15,14,0
MEX,MX-NLE,2022,3,35,1,5346141.7,2022-03-01,18.909841175845813,0.9542396106042464,0,3,5,26,20,15,19,0,30,13.611323406762665,12.874903582173165,18.437392284379857,17.385649674483822,22.769352180285214,25.4092839056414,5.121887717626052,8.158108650602923,6.4603412580433295,9.752742142656597,17.655733250779083,16.24712631117753,14,34,45,0,0,0,2,4,7,4,5,52,19,29,9,19,23,28,12,11,13,23,16,22,0,0,0,29,16,4
MEX,MX-NLE,2022,4,46,1,5346141.7,2022-04-01,23.956745768891288,15.952968546244936,0,4,3,34,25,10,15,0,23,18.909841175845813,13.611323406762665,12.874903582173165,18.437392284379857,17.385649674483822,22.769352180285214,0.9542396106042464,5.121887717626052,8.158108650602923,6.4603412580433295,9.752742142656597,17.655733250779083,35,56,20,0,0,0,3,4,5,5,3,25,26,41,17,20,32,42,15,7,16,19,10,20,0,0,0,30,15,0
MEX,MX-NLE,2022,5,75,1,5346141.7,2022-05-01,26.94327921891982,13.046527293816906,0,5,5,44,44,12,16,0,45,23.956745768891288,18.909841175845813,13.611323406762665,12.874903582173165,18.437392284379857,17.385649674483822,15.952968546244936,0.9542396106042464,5.121887717626052,8.158108650602923,6.4603412580433295,9.752742142656597,46,94,35,0,0,0,4,9,7,3,5,16,34,43,20,25,36,54,10,10,15,15,15,14,0,0,0,23,12,5
MEX,MX-NLE,2022,6,72,1,5346141.7,2022-06-01,27.020711490375326,6.548207440521058,0,6,3,49,42,12,14,0,37,26.94327921891982,23.956745768891288,18.909841175845813,13.611323406762665,12.874903582173165,18.437392284379857,13.046527293816906,15.952968546244936,0.9542396106042464,5.121887717626052,8.158108650602923,6.4603412580433295,75,130,68,0,0,0,5,9,13,5,7,11,44,70,10,44,47,62,12,15,17,16,11,17,0,0,0,45,10,7
MEX,MX-NLE,2022,7,49,1,5346141.7,2022-07-01,27.942000542545788,9.096911462466599,0,6,2,59,34,8,11,0,26,27.020711490375326,26.94327921891982,23.956745768891288,18.909841175845813,13.611323406762665,12.874903582173165,6.548207440521058,13.046527293816906,15.952968546244936,0.9542396106042464,5.121887717626052,8.158108650602923,72,118,109,0,0,33,6,13,21,3,2,11,49,72,21,42,51,47,12,8,11,14,12,10,0,0,0,37,8,0
MEX,MX-NLE,2022,8,17,0,5346141.7,2022-08-01,26.92359173682896,28.57643622088516,0,6,3,57,32,10,22,0,48,27.942000542545788,27.020711490375326,26.94327921891982,23.956745768891288,18.909841175845813,13.611323406762665,9.096911462466599,6.548207440521058,13.046527293816906,15.952968546244936,0.9542396106042464,5.121887717626052,49,115,237,0,0,0,6,10,25,2,3,5,59,76,17,34,56,47,8,8,9,11,21,20,0,0,0,26,28,8
MEX,MX-NLE,2022,12,2,0,5346141.7,2022-12-01,14.664055252363296,2.3721534141049445,0,3,2,13,13,7,7,0,45,26.92359173682896,27.942000542545788,27.020711490375326,26.94327921891982,23.956745768891288,18.909841175845813,28.57643622088516,9.096911462466599,6.548207440521058,13.046527293816906,15.952968546244936,0.9542396106042464,17,90,909,0,0,0,6,8,39,3,6,7,57,57,17,32,38,44,10,15,16,22,15,19,0,0,0,48,23,12
MEX,MX-OAX,2004,1,0,0,3463445.8,2004-01-01,17.616247613614622,19.135994596424,0,0,0,0,0,0,0,0,0,16.753649666313613,19.44688388313564,20.64873163990266,21.09314254293534,21.263375985175774,21.234394799901974,16.036873424542353,30.669847032046853,75.95866406219751,110.2438736804313,66.60910127875204,61.82407116115316,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,MX-OAX,2004,2,0,0,3463445.8,2004-02-01,18.581325287728443,12.93273145839788,0,0,0,0,0,0,0,0,0,17.616247613614622,16.753649666313613,19.44688388313564,20.64873163990266,21.09314254293534,21.263375985175774,19.135994596424,16.036873424542353,30.669847032046853,75.95866406219751,110.2438736804313,66.60910127875204,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
MEX,MX-OAX,2004,3,0,0,3463445.8,2004-03-01,20.393035930794902,16.232960604706296,0,0,0,0,0,0,0,0,0,18.581325287728443,17.616247613614622,16.753649666313613,19.44688388313564,20.64873163990266,21.09314254293534,12.93273145839788,19.135994596424,16.036873424542353,30.669847032046853,75.95866406219751,110.2438736804313,0,3,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
MEX,MX-OAX,2004,4,1,0,3463445.8,2004-04-01,21.517567594929325,13.886847776885766,0,0,0,0,0,0,0,100,0,20.393035930794902,18.581325287728443,17.616247613614622,16.753649666313613,19.44688388313564,20.64873163990266,16.232960604706296,12.93273145839788,19.135994596424,16.036873424542353,30.669847032046853,75.95866406219751,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
MEX,MX-OAX,2004,5,1,0,3463445.8,2004-05-01,21.641766469095476,47.6370295195527,0,0,0,0,0,0,0,0,0,21.517567594929325,20.393035930794902,18.581325287728443,17.616247613614622,16.753649666313613,19.44688388313564,13.886847776885766,16.232960604706296,12.93273145839788,19.135994596424,16.036873424542353,30.669847032046853,1,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,100,NA,NA,0,NA,NA
MEX,MX-OAX,2004,6,4,0,3463445.8,2004-06-01,21.142513024751068,88.35424196623897,0,0,0,0,0,0,0,0,0,21.641766469095476,21.517567594929325,20.393035930794902,18.581325287728443,17.616247613614622,16.753649666313613,47.6370295195527,13.886847776885766,16.232960604706296,12.93273145839788,19.135994596424,16.036873424542353,1,1,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
MEX,MX-OAX,2004,7,15,0,3463445.8,2004-07-01,21.143218793181912,64.8913323800202,0,0,0,0,0,0,0,0,0,21.142513024751068,21.641766469095476,21.517567594929325,20.393035930794902,18.581325287728443,17.616247613614622,88.35424196623897,47.6370295195527,13.886847776885766,16.232960604706296,12.93273145839788,19.135994596424,4,2,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
MEX,MX-OAX,2004,8,27,1,3463445.8,2004-08-01,21.608233646642766,67.62898498019976,0,0,0,0,0,0,0,0,0,21.143218793181912,21.142513024751068,21.641766469095476,21.517567594929325,20.393035930794902,18.581325287728443,64.8913323800202,88.35424196623897,47.6370295195527,13.886847776885766,16.232960604706296,12.93273145839788,15,8,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
MEX,MX-OAX,2004,9,61,2,3463445.8,2004-09-01,21.1718357501479,77.28549549571255,0,0,0,0,0,0,0,0,0,21.608233646642766,21.143218793181912,21.142513024751068,21.641766469095476,21.517567594929325,20.393035930794902,67.62898498019976,64.8913323800202,88.35424196623897,47.6370295195527,13.886847776885766,16.232960604706296,27,30,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
MEX,MX-OAX,2004,10,31,1,3463445.8,2004-10-01,21.05309522400789,58.22921359998634,0,0,0,0,0,0,0,0,0,21.1718357501479,21.608233646642766,21.143218793181912,21.142513024751068,21.641766469095476,21.517567594929325,77.28549549571255,67.62898498019976,64.8913323800202,88.35424196623897,47.6370295195527,13.886847776885766,61,58,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
MEX,MX-OAX,2004,11,42,1,3463445.8,2004-11-01,19.367033065817658,19.87485706431886,0,0,0,0,0,0,0,0,0,21.05309522400789,21.1718357501479,21.608233646642766,21.143218793181912,21.142513024751068,21.641766469095476,58.22921359998634,77.28549549571255,67.62898498019976,64.8913323800202,88.35424196623897,47.6370295195527,31,48,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
MEX,MX-OAX,2004,12,1,0,3463445.8,2004-12-01,17.513117808789694,19.138123043461352,0,0,0,0,0,0,0,0,0,19.367033065817658,21.05309522400789,21.1718357501479,21.608233646642766,21.143218793181912,21.142513024751068,19.87485706431886,58.22921359998634,77.28549549571255,67.62898498019976,64.8913323800202,88.35424196623897,42,9,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
MEX,MX-OAX,2005,1,0,0,3521322,2005-01-01,17.64254420892732,11.729897037934968,0,0,0,0,0,0,0,0,0,17.513117808789694,19.367033065817658,21.05309522400789,21.1718357501479,21.608233646642766,21.143218793181912,19.138123043461352,19.87485706431886,58.22921359998634,77.28549549571255,67.62898498019976,64.8913323800202,1,0,2,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA
MEX,MX-OAX,2005,2,0,0,3521322,2005-02-01,19.22046496455365,11.391501199211083,0,0,0,0,0,0,0,0,0,17.64254420892732,17.513117808789694,19.367033065817658,21.05309522400789,21.1718357501479,21.608233646642766,11.729897037934968,19.138123043461352,19.87485706431886,58.22921359998634,77.28549549571255,67.62898498019976,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA
MEX,MX-OAX,2005,3,8,0,3521322,2005-03-01,21.223349852588832,11.968618271482582,0,0,0,0,0,0,0,0,0,19.22046496455365,17.64254420892732,17.513117808789694,19.367033065817658,21.05309522400789,21.1718357501479,11.391501199211083,11.729897037934968,19.138123043461352,19.87485706431886,58.22921359998634,77.28549549571255,0,0,3,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA
MEX,MX-OAX,2005,4,2,0,3521322,2005-04-01,22.532104826971423,14.94491515736307,0,0,0,0,0,0,0,0,0,21.223349852588832,19.22046496455365,17.64254420892732,17.513117808789694,19.367033065817658,21.05309522400789,11.968618271482582,11.391501199211083,11.729897037934968,19.138123043461352,19.87485706431886,58.22921359998634,8,1,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,100,NA,0,0,NA
MEX,MX-OAX,2005,5,10,0,3521322,2005-05-01,22.325922305912705,39.526320637766894,0,0,0,0,0,0,0,0,0,22.532104826971423,21.223349852588832,19.22046496455365,17.64254420892732,17.513117808789694,19.367033065817658,14.94491515736307,11.968618271482582,11.391501199211083,11.729897037934968,19.138123043461352,19.87485706431886,2,1,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA
