rne_iso_code,year,month,month_start,cases,population
MX-ROO,2013,1,2013-01-01,80,1306770.275
MX-ROO,2013,2,2013-02-01,115,1306770.275
MX-ROO,2013,3,2013-03-01,133,1306770.275
MX-ROO,2013,4,2013-04-01,115,1306770.275
MX-ROO,2013,5,2013-05-01,111,1306770.275
MX-ROO,2013,6,2013-06-01,171,1306770.275
MX-ROO,2013,7,2013-07-01,239,1306770.275
MX-ROO,2013,8,2013-08-01,388,1306770.275
MX-ROO,2013,9,2013-09-01,509,1306770.275
MX-ROO,2013,10,2013-10-01,387,1306770.275
MX-ROO,2013,11,2013-11-01,377,1306770.275
MX-ROO,2013,12,2013-12-01,151,1306770.275
MX-ROO,2017,1,2017-01-01,45,1404375.725
MX-ROO,2017,2,2017-02-01,60,1404375.725
MX-ROO,2017,3,2017-03-01,75,1404375.725
MX-ROO,2017,4,2017-04-01,42,1404375.725
MX-ROO,2017,5,2017-05-01,69,1404375.725
MX-ROO,2017,6,2017-06-01,128,1404375.725
MX-ROO,2017,7,2017-07-01,139,1404375.725
MX-ROO,2017,8,2017-08-01,78,1404375.725
MX-ROO,2017,9,2017-09-01,75,1404375.725
MX-ROO,2017,10,2017-10-01,64,1404375.725
MX-ROO,2017,11,2017-11-01,73,1404375.725
MX-ROO,2017,12,2017-12-01,39,1404375.725
MX-ROO,2018,1,2018-01-01,50,1425754.275
MX-ROO,2018,2,2018-02-01,55,1425754.275
MX-ROO,2018,3,2018-03-01,57,1425754.275
MX-ROO,2018,4,2018-04-01,74,1425754.275
MX-ROO,2018,5,2018-05-01,92,1425754.275
MX-ROO,2018,6,2018-06-01,150,1425754.275
MX-ROO,2018,7,2018-07-01,173,1425754.275
MX-ROO,2018,8,2018-08-01,114,1425754.275
MX-ROO,2018,9,2018-09-01,129,1425754.275
MX-ROO,2018,10,2018-10-01,232,1425754.275
MX-ROO,2018,11,2018-11-01,256,1425754.275
MX-ROO,2018,12,2018-12-01,207,1425754.275
MX-ROO,2019,1,2019-01-01,271,1447132.825
MX-ROO,2019,2,2019-02-01,223,1447132.825
MX-ROO,2019,3,2019-03-01,239,1447132.825
MX-ROO,2019,4,2019-04-01,189,1447132.825
MX-ROO,2019,5,2019-05-01,399,1447132.825
MX-ROO,2019,6,2019-06-01,440,1447132.825
MX-ROO,2019,7,2019-07-01,459,1447132.825
MX-ROO,2019,8,2019-08-01,955,1447132.825
MX-ROO,2019,9,2019-09-01,1739,1447132.825
MX-ROO,2019,10,2019-10-01,2541,1447132.825
MX-ROO,2019,11,2019-11-01,2112,1447132.825
MX-ROO,2019,12,2019-12-01,1319,1447132.825
MX-ROO,2020,1,2020-01-01,592,1468511.375
MX-ROO,2020,2,2020-02-01,404,1468511.375
MX-ROO,2020,3,2020-03-01,144,1468511.375
MX-ROO,2020,4,2020-04-01,37,1468511.375
MX-ROO,2020,5,2020-05-01,48,1468511.375
MX-ROO,2020,6,2020-06-01,165,1468511.375
MX-ROO,2020,7,2020-07-01,189,1468511.375
MX-ROO,2020,8,2020-08-01,128,1468511.375
MX-ROO,2020,9,2020-09-01,82,1468511.375
MX-ROO,2020,10,2020-10-01,106,1468511.375
MX-ROO,2020,11,2020-11-01,80,1468511.375
MX-ROO,2020,12,2020-12-01,49,1468511.375
MX-ROO,2021,1,2021-01-01,50,1480472.125
MX-ROO,2021,2,2021-02-01,50,1480472.125
MX-ROO,2021,3,2021-03-01,66,1480472.125
MX-ROO,2021,4,2021-04-01,39,1480472.125
MX-ROO,2021,5,2021-05-01,66,1480472.125
MX-ROO,2021,6,2021-06-01,84,1480472.125
MX-ROO,2021,7,2021-07-01,77,1480472.125
MX-ROO,2021,8,2021-08-01,65,1480472.125
MX-ROO,2021,9,2021-09-01,55,1480472.125
MX-ROO,2021,10,2021-10-01,53,1480472.125
MX-ROO,2021,11,2021-11-01,86,1480472.125
MX-ROO,2021,12,2021-12-01,32,1480472.125
MX-ROO,2022,1,2022-01-01,32,1492432.875
MX-ROO,2022,2,2022-02-01,33,1492432.875
MX-ROO,2022,3,2022-03-01,55,1492432.875
MX-ROO,2022,4,2022-04-01,63,1492432.875
MX-ROO,2022,5,2022-05-01,77,1492432.875
MX-ROO,2022,6,2022-06-01,90,1492432.875
MX-ROO,2022,7,2022-07-01,130,1492432.875
MX-ROO,2022,8,2022-08-01,41,1492432.875
MX-ROO,2022,12,2022-12-01,2,1492432.875
MX-SIN,2002,12,2002-12-01,0,2488063.65
MX-SIN,2003,1,2003-01-01,1,2515667.85
MX-SIN,2003,2,2003-02-01,1,2515667.85
MX-SIN,2003,3,2003-03-01,0,2515667.85
MX-SIN,2003,4,2003-04-01,0,2515667.85
MX-SIN,2003,5,2003-05-01,6,2515667.85
MX-SIN,2003,6,2003-06-01,0,2515667.85
MX-SIN,2003,7,2003-07-01,84,2515667.85
MX-SIN,2003,8,2003-08-01,71,2515667.85
MX-SIN,2003,9,2003-09-01,345,2515667.85
MX-SIN,2003,10,2003-10-01,527,2515667.85
MX-SIN,2003,11,2003-11-01,348,2515667.85
MX-SIN,2003,12,2003-12-01,149,2515667.85
MX-SIN,2004,1,2004-01-01,1,2543272.05
MX-SIN,2004,2,2004-02-01,8,2543272.05
MX-SIN,2004,3,2004-03-01,5,2543272.05
MX-SIN,2004,4,2004-04-01,5,2543272.05
MX-SIN,2004,5,2004-05-01,10,2543272.05
MX-SIN,2004,6,2004-06-01,5,2543272.05
MX-SIN,2004,7,2004-07-01,9,2543272.05
MX-SIN,2004,8,2004-08-01,25,2543272.05
MX-SIN,2004,9,2004-09-01,16,2543272.05
MX-SIN,2004,10,2004-10-01,48,2543272.05
MX-SIN,2004,11,2004-11-01,13,2543272.05
MX-SIN,2004,12,2004-12-01,2,2543272.05
MX-SIN,2005,1,2005-01-01,5,2570876.25
MX-SIN,2005,2,2005-02-01,15,2570876.25
MX-SIN,2005,3,2005-03-01,3,2570876.25
MX-SIN,2005,4,2005-04-01,4,2570876.25
MX-SIN,2005,5,2005-05-01,2,2570876.25
MX-SIN,2005,6,2005-06-01,13,2570876.25
MX-SIN,2005,7,2005-07-01,22,2570876.25
MX-SIN,2005,8,2005-08-01,41,2570876.25
MX-SIN,2005,9,2005-09-01,121,2570876.25
MX-SIN,2005,10,2005-10-01,198,2570876.25
MX-SIN,2005,11,2005-11-01,128,2570876.25
MX-SIN,2005,12,2005-12-01,85,2570876.25
MX-SIN,2006,1,2006-01-01,3,2591667.6
MX-SIN,2006,2,2006-02-01,5,2591667.6
MX-SIN,2006,3,2006-03-01,4,2591667.6
MX-SIN,2006,4,2006-04-01,4,2591667.6
MX-SIN,2006,5,2006-05-01,6,2591667.6
MX-SIN,2006,6,2006-06-01,10,2591667.6
MX-SIN,2006,7,2006-07-01,20,2591667.6
MX-SIN,2006,8,2006-08-01,21,2591667.6
MX-SIN,2006,9,2006-09-01,22,2591667.6
MX-SIN,2006,10,2006-10-01,103,2591667.6
MX-SIN,2006,11,2006-11-01,178,2591667.6
MX-SIN,2006,12,2006-12-01,48,2591667.6
MX-SIN,2007,1,2007-01-01,10,2612458.95
MX-SIN,2007,2,2007-02-01,5,2612458.95
MX-SIN,2007,3,2007-03-01,10,2612458.95
MX-SIN,2007,4,2007-04-01,17,2612458.95
MX-SIN,2007,5,2007-05-01,13,2612458.95
MX-SIN,2007,6,2007-06-01,18,2612458.95
MX-SIN,2007,7,2007-07-01,10,2612458.95
MX-SIN,2007,8,2007-08-01,8,2612458.95
MX-SIN,2007,9,2007-09-01,27,2612458.95
MX-SIN,2007,10,2007-10-01,193,2612458.95
MX-SIN,2007,11,2007-11-01,205,2612458.95
MX-SIN,2007,12,2007-12-01,38,2612458.95
MX-SIN,2012,12,2012-12-01,0,2719893.6
MX-SIN,2013,1,2013-01-01,18,2742423.9
MX-SIN,2013,2,2013-02-01,36,2742423.9
MX-SIN,2013,3,2013-03-01,18,2742423.9
MX-SIN,2013,4,2013-04-01,10,2742423.9
MX-SIN,2013,5,2013-05-01,27,2742423.9
MX-SIN,2013,6,2013-06-01,17,2742423.9
MX-SIN,2013,7,2013-07-01,54,2742423.9
MX-SIN,2013,8,2013-08-01,91,2742423.9
MX-SIN,2013,9,2013-09-01,170,2742423.9
MX-SIN,2013,10,2013-10-01,488,2742423.9
MX-SIN,2013,11,2013-11-01,323,2742423.9
MX-SIN,2013,12,2013-12-01,206,2742423.9
MX-SIN,2017,1,2017-01-01,156,2843021.8
MX-SIN,2017,2,2017-02-01,68,2843021.8
MX-SIN,2017,3,2017-03-01,48,2843021.8
MX-SIN,2017,4,2017-04-01,30,2843021.8
MX-SIN,2017,5,2017-05-01,62,2843021.8
MX-SIN,2017,6,2017-06-01,49,2843021.8
MX-SIN,2017,7,2017-07-01,59,2843021.8
MX-SIN,2017,8,2017-08-01,100,2843021.8
MX-SIN,2017,9,2017-09-01,221,2843021.8
MX-SIN,2017,10,2017-10-01,433,2843021.8
MX-SIN,2017,11,2017-11-01,376,2843021.8
MX-SIN,2017,12,2017-12-01,135,2843021.8
MX-SIN,2018,1,2018-01-01,90,2870790.45
MX-SIN,2018,2,2018-02-01,57,2870790.45
MX-SIN,2018,3,2018-03-01,56,2870790.45
MX-SIN,2018,4,2018-04-01,46,2870790.45
MX-SIN,2018,5,2018-05-01,47,2870790.45
MX-SIN,2018,6,2018-06-01,67,2870790.45
MX-SIN,2018,7,2018-07-01,60,2870790.45
MX-SIN,2018,8,2018-08-01,161,2870790.45
MX-SIN,2018,9,2018-09-01,320,2870790.45
MX-SIN,2018,10,2018-10-01,775,2870790.45
MX-SIN,2018,11,2018-11-01,401,2870790.45
MX-SIN,2018,12,2018-12-01,134,2870790.45
MX-SIN,2019,1,2019-01-01,75,2898559.1
MX-SIN,2019,2,2019-02-01,61,2898559.1
MX-SIN,2019,3,2019-03-01,65,2898559.1
MX-SIN,2019,4,2019-04-01,65,2898559.1
MX-SIN,2019,5,2019-05-01,58,2898559.1
MX-SIN,2019,6,2019-06-01,58,2898559.1
MX-SIN,2019,7,2019-07-01,46,2898559.1
MX-SIN,2019,8,2019-08-01,77,2898559.1
MX-SIN,2019,9,2019-09-01,146,2898559.1
MX-SIN,2019,10,2019-10-01,413,2898559.1
MX-SIN,2019,11,2019-11-01,386,2898559.1
MX-SIN,2019,12,2019-12-01,288,2898559.1
MX-SIN,2020,1,2020-01-01,215,2926327.75
MX-SIN,2020,2,2020-02-01,154,2926327.75
MX-SIN,2020,3,2020-03-01,88,2926327.75
MX-SIN,2020,4,2020-04-01,23,2926327.75
MX-SIN,2020,5,2020-05-01,35,2926327.75
MX-SIN,2020,6,2020-06-01,49,2926327.75
MX-SIN,2020,7,2020-07-01,41,2926327.75
MX-SIN,2020,8,2020-08-01,75,2926327.75
MX-SIN,2020,9,2020-09-01,391,2926327.75
MX-SIN,2020,10,2020-10-01,1261,2926327.75
MX-SIN,2020,11,2020-11-01,624,2926327.75
MX-SIN,2020,12,2020-12-01,250,2926327.75
MX-SIN,2021,1,2021-01-01,76,2932412.75
MX-SIN,2021,2,2021-02-01,39,2932412.75
MX-SIN,2021,3,2021-03-01,26,2932412.75
MX-SIN,2021,4,2021-04-01,27,2932412.75
MX-SIN,2021,5,2021-05-01,27,2932412.75
MX-SIN,2021,6,2021-06-01,51,2932412.75
MX-SIN,2021,7,2021-07-01,43,2932412.75
MX-SIN,2021,8,2021-08-01,70,2932412.75
MX-SIN,2021,9,2021-09-01,327,2932412.75
MX-SIN,2021,10,2021-10-01,1558,2932412.75
MX-SIN,2021,11,2021-11-01,1741,2932412.75
MX-SIN,2021,12,2021-12-01,309,2932412.75
MX-SIN,2022,1,2022-01-01,232,2938497.75
MX-SIN,2022,2,2022-02-01,82,2938497.75
MX-SIN,2022,3,2022-03-01,69,2938497.75
MX-SIN,2022,4,2022-04-01,51,2938497.75
MX-SIN,2022,5,2022-05-01,79,2938497.75
MX-SIN,2022,6,2022-06-01,86,2938497.75
MX-SIN,2022,7,2022-07-01,106,2938497.75
MX-SIN,2022,8,2022-08-01,44,2938497.75
MX-SIN,2022,12,2022-12-01,17,2938497.75
MX-SLP,2002,12,2002-12-01,0,2369664.9
MX-SLP,2003,1,2003-01-01,0,2403349.6
MX-SLP,2003,2,2003-02-01,0,2403349.6
MX-SLP,2003,3,2003-03-01,0,2403349.6
MX-SLP,2003,4,2003-04-01,0,2403349.6
MX-SLP,2003,5,2003-05-01,0,2403349.6
MX-SLP,2003,6,2003-06-01,0,2403349.6
MX-SLP,2003,7,2003-07-01,0,2403349.6
MX-SLP,2003,8,2003-08-01,0,2403349.6
MX-SLP,2003,9,2003-09-01,0,2403349.6
MX-SLP,2003,10,2003-10-01,0,2403349.6
MX-SLP,2003,11,2003-11-01,0,2403349.6
MX-SLP,2003,12,2003-12-01,0,2403349.6
MX-SLP,2004,1,2004-01-01,0,2437034.3
MX-SLP,2004,2,2004-02-01,0,2437034.3
MX-SLP,2004,3,2004-03-01,0,2437034.3
MX-SLP,2004,4,2004-04-01,0,2437034.3
MX-SLP,2004,5,2004-05-01,0,2437034.3
MX-SLP,2004,6,2004-06-01,0,2437034.3
MX-SLP,2004,7,2004-07-01,0,2437034.3
MX-SLP,2004,8,2004-08-01,0,2437034.3
MX-SLP,2004,9,2004-09-01,0,2437034.3
MX-SLP,2004,10,2004-10-01,0,2437034.3
MX-SLP,2004,11,2004-11-01,2,2437034.3
MX-SLP,2004,12,2004-12-01,0,2437034.3
MX-SLP,2005,1,2005-01-01,0,2470719
MX-SLP,2005,2,2005-02-01,0,2470719
MX-SLP,2005,3,2005-03-01,0,2470719
MX-SLP,2005,4,2005-04-01,0,2470719
MX-SLP,2005,5,2005-05-01,0,2470719
MX-SLP,2005,6,2005-06-01,0,2470719
MX-SLP,2005,7,2005-07-01,3,2470719
MX-SLP,2005,8,2005-08-01,13,2470719
MX-SLP,2005,9,2005-09-01,56,2470719
MX-SLP,2005,10,2005-10-01,82,2470719
MX-SLP,2005,11,2005-11-01,23,2470719
MX-SLP,2005,12,2005-12-01,7,2470719
MX-SLP,2006,1,2006-01-01,0,2496484.75
MX-SLP,2006,2,2006-02-01,0,2496484.75
MX-SLP,2006,3,2006-03-01,0,2496484.75
MX-SLP,2006,4,2006-04-01,0,2496484.75
MX-SLP,2006,5,2006-05-01,1,2496484.75
MX-SLP,2006,6,2006-06-01,14,2496484.75
MX-SLP,2006,7,2006-07-01,5,2496484.75
MX-SLP,2006,8,2006-08-01,8,2496484.75
MX-SLP,2006,9,2006-09-01,32,2496484.75
MX-SLP,2006,10,2006-10-01,72,2496484.75
MX-SLP,2006,11,2006-11-01,138,2496484.75
MX-SLP,2006,12,2006-12-01,0,2496484.75
MX-SLP,2007,1,2007-01-01,0,2522250.5
MX-SLP,2007,2,2007-02-01,0,2522250.5
MX-SLP,2007,3,2007-03-01,0,2522250.5
MX-SLP,2007,4,2007-04-01,0,2522250.5
MX-SLP,2007,5,2007-05-01,6,2522250.5
MX-SLP,2007,6,2007-06-01,0,2522250.5
MX-SLP,2007,7,2007-07-01,8,2522250.5
MX-SLP,2007,8,2007-08-01,1,2522250.5
MX-SLP,2007,9,2007-09-01,3,2522250.5
MX-SLP,2007,10,2007-10-01,0,2522250.5
MX-SLP,2007,11,2007-11-01,11,2522250.5
MX-SLP,2007,12,2007-12-01,50,2522250.5
MX-SLP,2012,12,2012-12-01,0,2648331.45
MX-SLP,2013,1,2013-01-01,25,2672723.3
MX-SLP,2013,2,2013-02-01,41,2672723.3
MX-SLP,2013,3,2013-03-01,34,2672723.3
MX-SLP,2013,4,2013-04-01,41,2672723.3
MX-SLP,2013,5,2013-05-01,36,2672723.3
MX-SLP,2013,6,2013-06-01,29,2672723.3
MX-SLP,2013,7,2013-07-01,94,2672723.3
MX-SLP,2013,8,2013-08-01,134,2672723.3
MX-SLP,2013,9,2013-09-01,205,2672723.3
MX-SLP,2013,10,2013-10-01,274,2672723.3
MX-SLP,2013,11,2013-11-01,125,2672723.3
MX-SLP,2013,12,2013-12-01,36,2672723.3
MX-SLP,2017,1,2017-01-01,27,2783873.1
MX-SLP,2017,2,2017-02-01,37,2783873.1
MX-SLP,2017,3,2017-03-01,30,2783873.1
MX-SLP,2017,4,2017-04-01,35,2783873.1
MX-SLP,2017,5,2017-05-01,68,2783873.1
MX-SLP,2017,6,2017-06-01,98,2783873.1
MX-SLP,2017,7,2017-07-01,91,2783873.1
MX-SLP,2017,8,2017-08-01,98,2783873.1
MX-SLP,2017,9,2017-09-01,57,2783873.1
MX-SLP,2017,10,2017-10-01,105,2783873.1
MX-SLP,2017,11,2017-11-01,61,2783873.1
MX-SLP,2017,12,2017-12-01,7,2783873.1
MX-SLP,2018,1,2018-01-01,6,2815056.15
MX-SLP,2018,2,2018-02-01,10,2815056.15
MX-SLP,2018,3,2018-03-01,21,2815056.15
MX-SLP,2018,4,2018-04-01,27,2815056.15
MX-SLP,2018,5,2018-05-01,63,2815056.15
MX-SLP,2018,6,2018-06-01,166,2815056.15
MX-SLP,2018,7,2018-07-01,139,2815056.15
MX-SLP,2018,8,2018-08-01,182,2815056.15
MX-SLP,2018,9,2018-09-01,555,2815056.15
MX-SLP,2018,10,2018-10-01,575,2815056.15
MX-SLP,2018,11,2018-11-01,352,2815056.15
MX-SLP,2018,12,2018-12-01,58,2815056.15
MX-SLP,2019,1,2019-01-01,74,2846239.2
MX-SLP,2019,2,2019-02-01,73,2846239.2
MX-SLP,2019,3,2019-03-01,61,2846239.2
MX-SLP,2019,4,2019-04-01,54,2846239.2
MX-SLP,2019,5,2019-05-01,142,2846239.2
MX-SLP,2019,6,2019-06-01,238,2846239.2
MX-SLP,2019,7,2019-07-01,426,2846239.2
MX-SLP,2019,8,2019-08-01,1131,2846239.2
MX-SLP,2019,9,2019-09-01,1754,2846239.2
MX-SLP,2019,10,2019-10-01,3456,2846239.2
MX-SLP,2019,11,2019-11-01,1585,2846239.2
MX-SLP,2019,12,2019-12-01,512,2846239.2
MX-SLP,2020,1,2020-01-01,268,2877422.25
MX-SLP,2020,2,2020-02-01,164,2877422.25
MX-SLP,2020,3,2020-03-01,128,2877422.25
MX-SLP,2020,4,2020-04-01,153,2877422.25
MX-SLP,2020,5,2020-05-01,301,2877422.25
MX-SLP,2020,6,2020-06-01,392,2877422.25
MX-SLP,2020,7,2020-07-01,621,2877422.25
MX-SLP,2020,8,2020-08-01,815,2877422.25
MX-SLP,2020,9,2020-09-01,1612,2877422.25
MX-SLP,2020,10,2020-10-01,1682,2877422.25
MX-SLP,2020,11,2020-11-01,772,2877422.25
MX-SLP,2020,12,2020-12-01,158,2877422.25
MX-SLP,2021,1,2021-01-01,36,2888455.9
MX-SLP,2021,2,2021-02-01,32,2888455.9
MX-SLP,2021,3,2021-03-01,36,2888455.9
MX-SLP,2021,4,2021-04-01,35,2888455.9
MX-SLP,2021,5,2021-05-01,48,2888455.9
MX-SLP,2021,6,2021-06-01,145,2888455.9
MX-SLP,2021,7,2021-07-01,148,2888455.9
MX-SLP,2021,8,2021-08-01,137,2888455.9
MX-SLP,2021,9,2021-09-01,86,2888455.9
MX-SLP,2021,10,2021-10-01,93,2888455.9
MX-SLP,2021,11,2021-11-01,38,2888455.9
MX-SLP,2021,12,2021-12-01,3,2888455.9
MX-SLP,2022,1,2022-01-01,4,2899489.55
MX-SLP,2022,2,2022-02-01,11,2899489.55
MX-SLP,2022,3,2022-03-01,37,2899489.55
MX-SLP,2022,4,2022-04-01,39,2899489.55
MX-SLP,2022,5,2022-05-01,71,2899489.55
MX-SLP,2022,6,2022-06-01,73,2899489.55
MX-SLP,2022,7,2022-07-01,46,2899489.55
MX-SLP,2022,8,2022-08-01,3,2899489.55
MX-SLP,2022,12,2022-12-01,1,2899489.55
MX-SON,2002,12,2002-12-01,0,2227405.4
MX-SON,2003,1,2003-01-01,0,2271595.1
MX-SON,2003,2,2003-02-01,1,2271595.1
MX-SON,2003,3,2003-03-01,0,2271595.1
MX-SON,2003,4,2003-04-01,0,2271595.1
MX-SON,2003,5,2003-05-01,0,2271595.1
MX-SON,2003,6,2003-06-01,5,2271595.1
MX-SON,2003,7,2003-07-01,52,2271595.1
MX-SON,2003,8,2003-08-01,41,2271595.1
MX-SON,2003,9,2003-09-01,108,2271595.1
MX-SON,2003,10,2003-10-01,223,2271595.1
MX-SON,2003,11,2003-11-01,930,2271595.1
MX-SON,2003,12,2003-12-01,146,2271595.1
MX-SON,2004,1,2004-01-01,4,2315784.8
MX-SON,2004,2,2004-02-01,3,2315784.8
MX-SON,2004,3,2004-03-01,1,2315784.8
MX-SON,2004,4,2004-04-01,1,2315784.8
MX-SON,2004,5,2004-05-01,6,2315784.8
MX-SON,2004,6,2004-06-01,5,2315784.8
MX-SON,2004,7,2004-07-01,0,2315784.8
MX-SON,2004,8,2004-08-01,1,2315784.8
MX-SON,2004,9,2004-09-01,1,2315784.8
MX-SON,2004,10,2004-10-01,4,2315784.8
MX-SON,2004,11,2004-11-01,2,2315784.8
MX-SON,2004,12,2004-12-01,1,2315784.8
MX-SON,2005,1,2005-01-01,0,2359974.5
MX-SON,2005,2,2005-02-01,1,2359974.5
MX-SON,2005,3,2005-03-01,3,2359974.5
MX-SON,2005,4,2005-04-01,3,2359974.5
MX-SON,2005,5,2005-05-01,1,2359974.5
MX-SON,2005,6,2005-06-01,0,2359974.5
MX-SON,2005,7,2005-07-01,0,2359974.5
MX-SON,2005,8,2005-08-01,0,2359974.5
MX-SON,2005,9,2005-09-01,2,2359974.5
MX-SON,2005,10,2005-10-01,37,2359974.5
MX-SON,2005,11,2005-11-01,21,2359974.5
MX-SON,2005,12,2005-12-01,6,2359974.5
MX-SON,2006,1,2006-01-01,0,2402330.75
MX-SON,2006,2,2006-02-01,0,2402330.75
MX-SON,2006,3,2006-03-01,1,2402330.75
MX-SON,2006,4,2006-04-01,0,2402330.75
MX-SON,2006,5,2006-05-01,0,2402330.75
MX-SON,2006,6,2006-06-01,0,2402330.75
MX-SON,2006,7,2006-07-01,0,2402330.75
MX-SON,2006,8,2006-08-01,1,2402330.75
MX-SON,2006,9,2006-09-01,4,2402330.75
MX-SON,2006,10,2006-10-01,17,2402330.75
MX-SON,2006,11,2006-11-01,49,2402330.75
MX-SON,2006,12,2006-12-01,18,2402330.75
MX-SON,2007,1,2007-01-01,0,2444687
MX-SON,2007,2,2007-02-01,1,2444687
MX-SON,2007,3,2007-03-01,0,2444687
MX-SON,2007,4,2007-04-01,0,2444687
MX-SON,2007,5,2007-05-01,1,2444687
MX-SON,2007,6,2007-06-01,1,2444687
MX-SON,2007,7,2007-07-01,0,2444687
MX-SON,2007,8,2007-08-01,3,2444687
MX-SON,2007,9,2007-09-01,0,2444687
MX-SON,2007,10,2007-10-01,1,2444687
MX-SON,2007,11,2007-11-01,6,2444687
MX-SON,2007,12,2007-12-01,0,2444687
MX-SON,2012,12,2012-12-01,0,2658902.25
MX-SON,2013,1,2013-01-01,6,2702475.5
MX-SON,2013,2,2013-02-01,8,2702475.5
MX-SON,2013,3,2013-03-01,3,2702475.5
MX-SON,2013,4,2013-04-01,6,2702475.5
MX-SON,2013,5,2013-05-01,4,2702475.5
MX-SON,2013,6,2013-06-01,0,2702475.5
MX-SON,2013,7,2013-07-01,4,2702475.5
MX-SON,2013,8,2013-08-01,9,2702475.5
MX-SON,2013,9,2013-09-01,9,2702475.5
MX-SON,2013,10,2013-10-01,141,2702475.5
MX-SON,2013,11,2013-11-01,245,2702475.5
MX-SON,2013,12,2013-12-01,21,2702475.5
MX-SON,2017,1,2017-01-01,29,2881512.5
MX-SON,2017,2,2017-02-01,45,2881512.5
MX-SON,2017,3,2017-03-01,103,2881512.5
MX-SON,2017,4,2017-04-01,85,2881512.5
MX-SON,2017,5,2017-05-01,124,2881512.5
MX-SON,2017,6,2017-06-01,119,2881512.5
MX-SON,2017,7,2017-07-01,64,2881512.5
MX-SON,2017,8,2017-08-01,103,2881512.5
MX-SON,2017,9,2017-09-01,192,2881512.5
MX-SON,2017,10,2017-10-01,232,2881512.5
MX-SON,2017,11,2017-11-01,188,2881512.5
MX-SON,2017,12,2017-12-01,54,2881512.5
MX-SON,2018,1,2018-01-01,41,2927457.75
MX-SON,2018,2,2018-02-01,31,2927457.75
MX-SON,2018,3,2018-03-01,21,2927457.75
MX-SON,2018,4,2018-04-01,32,2927457.75
MX-SON,2018,5,2018-05-01,36,2927457.75
MX-SON,2018,6,2018-06-01,33,2927457.75
MX-SON,2018,7,2018-07-01,53,2927457.75
MX-SON,2018,8,2018-08-01,54,2927457.75
MX-SON,2018,9,2018-09-01,151,2927457.75
MX-SON,2018,10,2018-10-01,307,2927457.75
MX-SON,2018,11,2018-11-01,157,2927457.75
MX-SON,2018,12,2018-12-01,49,2927457.75
MX-SON,2019,1,2019-01-01,26,2973403
MX-SON,2019,2,2019-02-01,21,2973403
MX-SON,2019,3,2019-03-01,19,2973403
MX-SON,2019,4,2019-04-01,22,2973403
MX-SON,2019,5,2019-05-01,27,2973403
MX-SON,2019,6,2019-06-01,33,2973403
MX-SON,2019,7,2019-07-01,46,2973403
MX-SON,2019,8,2019-08-01,148,2973403
MX-SON,2019,9,2019-09-01,342,2973403
MX-SON,2019,10,2019-10-01,945,2973403
MX-SON,2019,11,2019-11-01,820,2973403
MX-SON,2019,12,2019-12-01,136,2973403
MX-SON,2020,1,2020-01-01,46,3019348.25
MX-SON,2020,2,2020-02-01,30,3019348.25
MX-SON,2020,3,2020-03-01,11,3019348.25
MX-SON,2020,4,2020-04-01,6,3019348.25
MX-SON,2020,5,2020-05-01,19,3019348.25
MX-SON,2020,6,2020-06-01,20,3019348.25
MX-SON,2020,7,2020-07-01,14,3019348.25
MX-SON,2020,8,2020-08-01,5,3019348.25
MX-SON,2020,9,2020-09-01,16,3019348.25
MX-SON,2020,10,2020-10-01,20,3019348.25
MX-SON,2020,11,2020-11-01,15,3019348.25
MX-SON,2020,12,2020-12-01,6,3019348.25
MX-SON,2021,1,2021-01-01,5,3047403.95
MX-SON,2021,2,2021-02-01,2,3047403.95
MX-SON,2021,3,2021-03-01,2,3047403.95
MX-SON,2021,4,2021-04-01,4,3047403.95
MX-SON,2021,5,2021-05-01,11,3047403.95
MX-SON,2021,6,2021-06-01,7,3047403.95
MX-SON,2021,7,2021-07-01,19,3047403.95
MX-SON,2021,8,2021-08-01,28,3047403.95
MX-SON,2021,9,2021-09-01,85,3047403.95
MX-SON,2021,10,2021-10-01,109,3047403.95
MX-SON,2021,11,2021-11-01,136,3047403.95
MX-SON,2021,12,2021-12-01,22,3047403.95
MX-SON,2022,1,2022-01-01,12,3075459.65
MX-SON,2022,2,2022-02-01,7,3075459.65
MX-SON,2022,3,2022-03-01,18,3075459.65
MX-SON,2022,4,2022-04-01,11,3075459.65
MX-SON,2022,5,2022-05-01,31,3075459.65
MX-SON,2022,6,2022-06-01,113,3075459.65
MX-SON,2022,7,2022-07-01,95,3075459.65
MX-SON,2022,8,2022-08-01,61,3075459.65
MX-TAB,2002,12,2002-12-01,0,1843021.25
MX-TAB,2003,1,2003-01-01,0,1885624.375
MX-TAB,2003,2,2003-02-01,0,1885624.375
MX-TAB,2003,3,2003-03-01,6,1885624.375
MX-TAB,2003,4,2003-04-01,0,1885624.375
MX-TAB,2003,5,2003-05-01,1,1885624.375
MX-TAB,2003,6,2003-06-01,0,1885624.375
MX-TAB,2003,7,2003-07-01,8,1885624.375
MX-TAB,2003,8,2003-08-01,20,1885624.375
MX-TAB,2003,9,2003-09-01,26,1885624.375
MX-TAB,2003,10,2003-10-01,36,1885624.375
MX-TAB,2003,11,2003-11-01,7,1885624.375
MX-TAB,2003,12,2003-12-01,0,1885624.375
MX-TAB,2004,1,2004-01-01,0,1928227.5
MX-TAB,2004,2,2004-02-01,0,1928227.5
MX-TAB,2004,3,2004-03-01,4,1928227.5
