geo,origin_week,model,predictor,processing,max_lag,train_n,n_leads,R2,MAPE
MX,2019-05-05,ar,NA,raw,1,227,8,-1.4415506348538667,36.20576715593932
MX,2019-05-05,ar,NA,raw,2,227,8,-1.5827521335472126,37.71471643894766
MX,2019-05-05,ar,NA,raw,3,227,8,-1.0242879324063119,31.86861436561368
MX,2019-05-05,arx,dengue,processed,1,227,8,-1.4148741201117532,35.950301323859016
MX,2019-05-05,arx,dengue,processed,2,227,8,-1.5712680386247424,37.88753146787395
MX,2019-05-05,arx,dengue,processed,3,227,8,-1.0016377624159798,31.768044692759894
MX,2019-05-05,arx,dengue,raw,1,227,8,-1.296040829569109,34.74521000805663
MX,2019-05-05,arx,dengue,raw,2,227,8,-1.3032940998930918,35.369456657373085
MX,2019-05-05,arx,dengue,raw,3,227,8,-0.8844265229624193,30.589703579498455
MX,2019-05-05,arx,mosquito,processed,1,227,8,-1.500834778982497,36.73786655525794
MX,2019-05-05,arx,mosquito,processed,2,227,8,-1.7750123604184411,40.419035829165146
MX,2019-05-05,arx,mosquito,processed,3,227,8,-0.8810580031035045,30.586815954171737
MX,2019-05-05,arx,mosquito,raw,1,227,8,-1.3968151243172051,35.796777464953514
MX,2019-05-05,arx,mosquito,raw,2,227,8,-1.4046973591879106,37.23989567244203
MX,2019-05-05,arx,mosquito,raw,3,227,8,-0.705232981456497,28.847650375299374
MX,2019-05-05,arx,sintomas_de_dengue,processed,1,227,8,-1.5123088211845093,37.28690732498364
MX,2019-05-05,arx,sintomas_de_dengue,processed,2,227,8,-0.8183825503334885,28.12485762746609
MX,2019-05-05,arx,sintomas_de_dengue,processed,3,227,8,-0.35023044729268626,23.16015855702192
MX,2019-05-05,arx,sintomas_de_dengue,raw,1,227,8,-1.089550272763891,31.23455650852912
MX,2019-05-05,arx,sintomas_de_dengue,raw,2,227,8,-0.21535271058958605,22.03829729737047
MX,2019-05-05,arx,sintomas_de_dengue,raw,3,227,8,0.08066515021873788,19.52107515446715
MX,2019-05-12,ar,NA,processed,1,228,8,-0.7849790809559491,24.617219619163148
MX,2019-05-12,ar,NA,processed,2,228,8,-0.9396842430488597,25.627812655714305
MX,2019-05-12,ar,NA,processed,3,228,8,-0.3070316715670296,20.934376998931487
MX,2019-05-12,ar,NA,raw,1,228,8,-0.7849790809559491,24.617219619163148
MX,2019-05-12,ar,NA,raw,2,228,8,-0.9396842430488597,25.627812655714305
MX,2019-05-12,ar,NA,raw,3,228,8,-0.3070316715670296,20.934376998931487
MX,2019-05-12,arx,dengue,processed,1,228,8,-0.8093446889872471,24.769371353368356
MX,2019-05-12,arx,dengue,processed,2,228,8,-0.954583409623134,26.49080340688047
MX,2019-05-12,arx,dengue,processed,3,228,8,-0.11231988516721514,21.561031270349936
MX,2019-05-12,arx,dengue,raw,1,228,8,-0.74270411650325,24.494781529079233
MX,2019-05-12,arx,dengue,raw,2,228,8,-0.8018340971706082,26.003620067240085
MX,2019-05-12,arx,dengue,raw,3,228,8,-0.06502120029209535,20.702053534875642
MX,2019-05-12,arx,mosquito,processed,1,228,8,-0.8488076225415697,24.833535651316122
MX,2019-05-12,arx,mosquito,processed,2,228,8,-0.8852785298372061,25.491494076969758
MX,2019-05-12,arx,mosquito,processed,3,228,8,-0.15381265521273546,20.10795206159504
MX,2019-05-12,arx,mosquito,raw,1,228,8,-0.7935793584085207,24.758179470816543
MX,2019-05-12,arx,mosquito,raw,2,228,8,-0.6957089397888356,24.77918743417627
MX,2019-05-12,arx,mosquito,raw,3,228,8,-0.02666401737620605,19.1990272003499
MX,2019-05-12,arx,sintomas_de_dengue,processed,1,228,8,-0.8217694702667231,24.86090759604181
MX,2019-05-12,arx,sintomas_de_dengue,processed,2,228,8,-0.6778990471144539,23.80173708780032
MX,2019-05-12,arx,sintomas_de_dengue,processed,3,228,8,-0.12291445186833228,22.113245937515764
MX,2019-05-12,arx,sintomas_de_dengue,raw,1,228,8,-0.6945854806457226,24.27829441409967
MX,2019-05-12,arx,sintomas_de_dengue,raw,2,228,8,-0.20103753358176246,21.59481882833694
MX,2019-05-12,arx,sintomas_de_dengue,raw,3,228,8,0.16637809708761375,20.33628215053794
MX,2019-05-19,ar,NA,processed,1,229,8,-1.4212966564091252,31.385951679336653
MX,2019-05-19,ar,NA,processed,2,229,8,-1.4895934319065351,31.759310342651897
MX,2019-05-19,ar,NA,processed,3,229,8,-0.9178857939978282,27.629358845437018
MX,2019-05-19,ar,NA,raw,1,229,8,-1.4212966564091252,31.385951679336653
MX,2019-05-19,ar,NA,raw,2,229,8,-1.4895934319065351,31.759310342651897
MX,2019-05-19,ar,NA,raw,3,229,8,-0.9178857939978282,27.629358845437018
MX,2019-05-19,arx,dengue,processed,1,229,8,-1.3943313799117054,31.27877346752907
MX,2019-05-19,arx,dengue,processed,2,229,8,-1.416922195002246,31.60366987567879
MX,2019-05-19,arx,dengue,processed,3,229,8,-0.8006566889447464,26.743460308119666
MX,2019-05-19,arx,dengue,raw,1,229,8,-1.2557495058761945,30.571376313169146
MX,2019-05-19,arx,dengue,raw,2,229,8,-1.1333417149959915,30.239289471817216
MX,2019-05-19,arx,dengue,raw,3,229,8,-0.6375012220843299,25.839296361965392
MX,2019-05-19,arx,mosquito,processed,1,229,8,-1.5196756641071332,32.025179114442125
MX,2019-05-19,arx,mosquito,processed,2,229,8,-1.5187321647155239,32.20985527781914
MX,2019-05-19,arx,mosquito,processed,3,229,8,-0.8130123475546454,27.029141315248932
MX,2019-05-19,arx,mosquito,raw,1,229,8,-1.4089668043692285,31.40722425934929
MX,2019-05-19,arx,mosquito,raw,2,229,8,-1.24671586291243,30.83513303121115
MX,2019-05-19,arx,mosquito,raw,3,229,8,-0.567240241834988,25.606182822733015
MX,2019-05-19,arx,sintomas_de_dengue,processed,1,229,8,-1.4967198205189534,31.823582679789652
MX,2019-05-19,arx,sintomas_de_dengue,processed,2,229,8,-1.4553688808675238,31.351060939571134
MX,2019-05-19,arx,sintomas_de_dengue,processed,3,229,8,-0.8850864999677672,27.160436710484216
MX,2019-05-19,arx,sintomas_de_dengue,raw,1,229,8,-1.1601534493764705,29.848398744726957
MX,2019-05-19,arx,sintomas_de_dengue,raw,2,229,8,-0.6140530213523099,26.474668931771728
MX,2019-05-19,arx,sintomas_de_dengue,raw,3,229,8,-0.28168590075622935,23.775827710477735
MX,2019-05-26,ar,NA,processed,1,230,8,-1.6349680957100734,33.33189216871762
MX,2019-05-26,ar,NA,processed,2,230,8,-1.7150520043418411,33.80882024833291
MX,2019-05-26,ar,NA,processed,3,230,8,-1.3462532558800158,31.84511853755538
MX,2019-05-26,ar,NA,raw,1,230,8,-1.6349680957100734,33.33189216871762
MX,2019-05-26,ar,NA,raw,2,230,8,-1.7150520043418411,33.80882024833291
MX,2019-05-26,ar,NA,raw,3,230,8,-1.3462532558800158,31.84511853755538
MX,2019-05-26,arx,dengue,processed,1,230,8,-1.593962306408399,33.228642117598014
MX,2019-05-26,arx,dengue,processed,2,230,8,-1.565857658884414,33.07431624355114
MX,2019-05-26,arx,dengue,processed,3,230,8,-1.3014104276370935,31.72677023711257
MX,2019-05-26,arx,dengue,raw,1,230,8,-1.4168594596819606,32.43969749137019
MX,2019-05-26,arx,dengue,raw,2,230,8,-1.174051240379367,30.969879273034312
MX,2019-05-26,arx,dengue,raw,3,230,8,-1.0236248161533221,30.146501791672044
MX,2019-05-26,arx,mosquito,processed,1,230,8,-1.7502362616254952,33.854433909544014
MX,2019-05-26,arx,mosquito,processed,2,230,8,-1.7092760261124469,33.5947262710556
MX,2019-05-26,arx,mosquito,processed,3,230,8,-1.1937708280887014,30.777503630249626
MX,2019-05-26,arx,mosquito,raw,1,230,8,-1.5918466122453094,33.21634313821131
MX,2019-05-26,arx,mosquito,raw,2,230,8,-1.3725644881066752,31.82709512927562
MX,2019-05-26,arx,mosquito,raw,3,230,8,-0.8782308211087733,28.885148490394236
MX,2019-05-26,arx,sintomas_de_dengue,processed,1,230,8,-1.6651646842900316,33.43101359737252
MX,2019-05-26,arx,sintomas_de_dengue,processed,2,230,8,-1.6246961768347177,33.94856049881352
MX,2019-05-26,arx,sintomas_de_dengue,processed,3,230,8,-1.393992113758253,32.416582939148434
MX,2019-05-26,arx,sintomas_de_dengue,raw,1,230,8,-1.542594749083272,33.367182722051204
MX,2019-05-26,arx,sintomas_de_dengue,raw,2,230,8,-0.8729620296959346,30.39822857297073
MX,2019-05-26,arx,sintomas_de_dengue,raw,3,230,8,-0.694598632475548,28.717398811089804
MX,2019-06-02,ar,NA,processed,1,231,8,-2.3473478385388056,40.725672792233524
MX,2019-06-02,ar,NA,processed,2,231,8,-2.406315437801071,41.03321505819814
MX,2019-06-02,ar,NA,processed,3,231,8,-2.042638362014998,39.02843073608943
MX,2019-06-02,ar,NA,raw,1,231,8,-2.3473478385388056,40.725672792233524
MX,2019-06-02,ar,NA,raw,2,231,8,-2.406315437801071,41.03321505819814
MX,2019-06-02,ar,NA,raw,3,231,8,-2.042638362014998,39.02843073608943
MX,2019-06-02,arx,dengue,processed,1,231,8,-2.32543658410793,40.692151406886374
MX,2019-06-02,arx,dengue,processed,2,231,8,-2.222289156971347,40.225382949319375
MX,2019-06-02,arx,dengue,processed,3,231,8,-1.9219118003005908,38.54650535738273
MX,2019-06-02,arx,dengue,raw,1,231,8,-2.1109166941276802,39.67379270391921
MX,2019-06-02,arx,dengue,raw,2,231,8,-1.685504112533751,37.469242537692274
MX,2019-06-02,arx,dengue,raw,3,231,8,-1.5322725067463097,36.45397408576413
MX,2019-06-02,arx,mosquito,processed,1,231,8,-2.436221784205092,41.08179944565432
MX,2019-06-02,arx,mosquito,processed,2,231,8,-2.354315942279603,40.50797158858215
MX,2019-06-02,arx,mosquito,processed,3,231,8,-1.852359012268812,37.66405315371172
MX,2019-06-02,arx,mosquito,raw,1,231,8,-2.330625850282477,40.69728758842481
MX,2019-06-02,arx,mosquito,raw,2,231,8,-2.0084299747491126,38.67665610134105
MX,2019-06-02,arx,mosquito,raw,3,231,8,-1.4720471806260012,35.33090886050172
MX,2019-06-02,arx,sintomas_de_dengue,processed,1,231,8,-2.3921688645500145,40.84409460036218
MX,2019-06-02,arx,sintomas_de_dengue,processed,2,231,8,-2.6913441640786644,42.27001242660184
MX,2019-06-02,arx,sintomas_de_dengue,processed,3,231,8,-2.167838190894055,39.881003764386335
MX,2019-06-02,arx,sintomas_de_dengue,raw,1,231,8,-2.2484989799016715,40.71716115525816
MX,2019-06-02,arx,sintomas_de_dengue,raw,2,231,8,-1.776039390209334,37.76977499749511
MX,2019-06-02,arx,sintomas_de_dengue,raw,3,231,8,-1.3085181098611445,34.94020687404062
MX,2019-06-09,ar,NA,processed,1,232,8,-0.18757435853246607,29.92930087862739
MX,2019-06-09,ar,NA,processed,2,232,8,-0.21330328887905936,29.554671876341583
MX,2019-06-09,ar,NA,processed,3,232,8,0.03096220935485905,29.24244884477012
MX,2019-06-09,ar,NA,raw,1,232,8,-0.18757435853246607,29.92930087862739
MX,2019-06-09,ar,NA,raw,2,232,8,-0.21330328887905936,29.554671876341583
MX,2019-06-09,ar,NA,raw,3,232,8,0.03096220935485905,29.24244884477012
MX,2019-06-09,arx,dengue,processed,1,232,8,-0.14128830527065062,29.60910985780093
MX,2019-06-09,arx,dengue,processed,2,232,8,-0.13151385823397277,28.683675282017546
MX,2019-06-09,arx,dengue,processed,3,232,8,0.10284942918352491,29.721801191463985
MX,2019-06-09,arx,dengue,raw,1,232,8,-0.046510508005164874,28.883635984576344
MX,2019-06-09,arx,dengue,raw,2,232,8,0.14464646740893294,26.02222862610667
MX,2019-06-09,arx,dengue,raw,3,232,8,0.20864153122189755,27.945981622080858
MX,2019-06-09,arx,mosquito,processed,1,232,8,-0.21956996618603086,29.86401764358137
MX,2019-06-09,arx,mosquito,processed,2,232,8,-0.27131688042620183,30.147624189473365
MX,2019-06-09,arx,mosquito,processed,3,232,8,0.044800790195824614,30.328232399311624
MX,2019-06-09,arx,mosquito,raw,1,232,8,-0.15403527711369813,29.879013433529433
MX,2019-06-09,arx,mosquito,raw,2,232,8,-0.1349273066698029,29.54061291874629
MX,2019-06-09,arx,mosquito,raw,3,232,8,0.11728074121036625,29.726389258825176
MX,2019-06-09,arx,sintomas_de_dengue,processed,1,232,8,-0.20453915716213644,29.98748481769202
MX,2019-06-09,arx,sintomas_de_dengue,processed,2,232,8,-0.2921145225060877,30.66471844314995
MX,2019-06-09,arx,sintomas_de_dengue,processed,3,232,8,-0.011718708230572972,29.26538504838844
MX,2019-06-09,arx,sintomas_de_dengue,raw,1,232,8,-0.0983880671738131,29.564112734945226
MX,2019-06-09,arx,sintomas_de_dengue,raw,2,232,8,0.07763271382647907,27.795114565571417
MX,2019-06-09,arx,sintomas_de_dengue,raw,3,232,8,0.16955429917305476,27.638980297815518
MX,2019-06-16,ar,NA,processed,1,233,8,-3.0285356198653286,55.04936837675179
MX,2019-06-16,ar,NA,processed,2,233,8,-2.83269051258017,52.646167362460275
MX,2019-06-16,ar,NA,processed,3,233,8,-2.794032244157327,51.34399416194404
MX,2019-06-16,ar,NA,raw,1,233,8,-3.0285356198653286,55.04936837675179
MX,2019-06-16,ar,NA,raw,2,233,8,-2.83269051258017,52.646167362460275
MX,2019-06-16,ar,NA,raw,3,233,8,-2.794032244157327,51.34399416194404
MX,2019-06-16,arx,dengue,processed,1,233,8,-2.956717386775764,54.766903140765635
MX,2019-06-16,arx,dengue,processed,2,233,8,-2.415155257067535,49.73717090545623
MX,2019-06-16,arx,dengue,processed,3,233,8,-2.7409038582154723,51.565655242613964
MX,2019-06-16,arx,dengue,raw,1,233,8,-2.6749373750608028,53.19556655327179
MX,2019-06-16,arx,dengue,raw,2,233,8,-1.6234094548827156,43.90368924638406
MX,2019-06-16,arx,dengue,raw,3,233,8,-1.9752004017658495,45.979032824592046
MX,2019-06-16,arx,mosquito,processed,1,233,8,-3.113236143062907,55.25909516739341
MX,2019-06-16,arx,mosquito,processed,2,233,8,-2.7742439299195736,52.12037804335578
MX,2019-06-16,arx,mosquito,processed,3,233,8,-2.8421838720654375,52.08125432731537
MX,2019-06-16,arx,mosquito,raw,1,233,8,-3.0118840177105826,55.079022531844046
MX,2019-06-16,arx,mosquito,raw,2,233,8,-2.3525488266022476,49.29035959837302
MX,2019-06-16,arx,mosquito,raw,3,233,8,-2.3211492564182596,48.14446867270984
MX,2019-06-16,arx,sintomas_de_dengue,processed,1,233,8,-3.0803844034898864,55.092000354114255
MX,2019-06-16,arx,sintomas_de_dengue,processed,2,233,8,-2.5286258520763436,51.14816760705232
MX,2019-06-16,arx,sintomas_de_dengue,processed,3,233,8,-2.689136422867301,52.21309860794726
MX,2019-06-16,arx,sintomas_de_dengue,raw,1,233,8,-2.8974901494575356,54.95601709675433
MX,2019-06-16,arx,sintomas_de_dengue,raw,2,233,8,-1.6539326449441938,44.286586876064796
MX,2019-06-16,arx,sintomas_de_dengue,raw,3,233,8,-1.7423600510810129,45.000373170611674
MX,2019-06-23,ar,NA,processed,1,234,8,-1.3478645371598184,37.51172283486575
MX,2019-06-23,ar,NA,processed,2,234,8,-1.4422046133122524,39.54043872452566
MX,2019-06-23,ar,NA,processed,3,234,8,-1.6307813797344983,43.63013555907358
MX,2019-06-23,ar,NA,raw,1,234,8,-1.3478645371598184,37.51172283486575
MX,2019-06-23,ar,NA,raw,2,234,8,-1.4422046133122524,39.54043872452566
MX,2019-06-23,ar,NA,raw,3,234,8,-1.6307813797344983,43.63013555907358
MX,2019-06-23,arx,dengue,processed,1,234,8,-1.32367793466114,37.549400488208605
MX,2019-06-23,arx,dengue,processed,2,234,8,-1.2596040029724134,38.969853449850675
MX,2019-06-23,arx,dengue,processed,3,234,8,-1.4382592388405708,41.81978768370395
MX,2019-06-23,arx,dengue,raw,1,234,8,-1.1141744470290655,35.855085333642855
MX,2019-06-23,arx,dengue,raw,2,234,8,-0.7839942915227547,35.47436642252183
MX,2019-06-23,arx,dengue,raw,3,234,8,-1.0653217745156236,39.266525374723585
MX,2019-06-23,arx,mosquito,processed,1,234,8,-1.378117707076031,37.66506918344171
MX,2019-06-23,arx,mosquito,processed,2,234,8,-1.4330368564924543,40.209394641989924
MX,2019-06-23,arx,mosquito,processed,3,234,8,-1.468066080965591,42.077752110372536
MX,2019-06-23,arx,mosquito,raw,1,234,8,-1.3299046686266496,37.4109722501758
MX,2019-06-23,arx,mosquito,raw,2,234,8,-1.2245815446489803,38.89271360081834
MX,2019-06-23,arx,mosquito,raw,3,234,8,-1.2701971930101363,40.75772340895418
MX,2019-06-23,arx,sintomas_de_dengue,processed,1,234,8,-1.3913882190488396,37.49185274046834
MX,2019-06-23,arx,sintomas_de_dengue,processed,2,234,8,-1.372094786484042,42.80395493131899
MX,2019-06-23,arx,sintomas_de_dengue,processed,3,234,8,-1.3578472355480145,43.18485295377689
MX,2019-06-23,arx,sintomas_de_dengue,raw,1,234,8,-1.2074322788051979,37.31139285782284
MX,2019-06-23,arx,sintomas_de_dengue,raw,2,234,8,-0.886722952441793,39.816482358224256
MX,2019-06-23,arx,sintomas_de_dengue,raw,3,234,8,-0.8372284899153684,39.2332155003697
MX,2019-06-30,ar,NA,processed,1,235,8,-1.4255547349551678,43.500451046896295
MX,2019-06-30,ar,NA,processed,2,235,8,-1.4228422487835184,43.58195689350739
MX,2019-06-30,ar,NA,processed,3,235,8,-1.1825146274454266,37.665611695037086
MX,2019-06-30,ar,NA,raw,1,235,8,-1.4255547349551678,43.500451046896295
MX,2019-06-30,ar,NA,raw,2,235,8,-1.4228422487835184,43.58195689350739
MX,2019-06-30,ar,NA,raw,3,235,8,-1.1825146274454266,37.665611695037086
MX,2019-06-30,arx,dengue,processed,1,235,8,-1.377466246984541,43.07854982049891
MX,2019-06-30,arx,dengue,processed,2,235,8,-1.1872235572181098,41.422979736387106
MX,2019-06-30,arx,dengue,processed,3,235,8,-1.032465804153837,35.974689213220145
MX,2019-06-30,arx,dengue,raw,1,235,8,-1.1569003092374093,40.81851862161157
MX,2019-06-30,arx,dengue,raw,2,235,8,-0.7097558611485428,36.63847890785172
MX,2019-06-30,arx,dengue,raw,3,235,8,-0.6902046963354538,33.163165189541104
MX,2019-06-30,arx,mosquito,processed,1,235,8,-1.4430563276083217,43.728807662743
MX,2019-06-30,arx,mosquito,processed,2,235,8,-1.4422306452555018,44.23750863712639
MX,2019-06-30,arx,mosquito,processed,3,235,8,-1.1768654396536093,38.31885996898303
MX,2019-06-30,arx,mosquito,raw,1,235,8,-1.4087262662860405,43.31880023395438
MX,2019-06-30,arx,mosquito,raw,2,235,8,-1.2696616483721694,42.5317079809294
MX,2019-06-30,arx,mosquito,raw,3,235,8,-1.0170330797974412,37.23789090786322
MX,2019-06-30,arx,sintomas_de_dengue,processed,1,235,8,-1.5023721215018644,44.43611496200538
MX,2019-06-30,arx,sintomas_de_dengue,processed,2,235,8,-1.1262928416939322,42.904824031025534
MX,2019-06-30,arx,sintomas_de_dengue,processed,3,235,8,-0.9532244958495788,38.26931991570688
MX,2019-06-30,arx,sintomas_de_dengue,raw,1,235,8,-1.2010499943813775,40.905591096754385
MX,2019-06-30,arx,sintomas_de_dengue,raw,2,235,8,-0.60644934261635,37.130731668834095
MX,2019-06-30,arx,sintomas_de_dengue,raw,3,235,8,-0.5448290240857965,35.284783674198536
MX,2019-07-07,ar,NA,processed,1,236,8,-1.5142795501061528,47.26306323860771
MX,2019-07-07,ar,NA,processed,2,236,8,-1.515586118037458,47.48580235611393
MX,2019-07-07,ar,NA,processed,3,236,8,-1.4747445229229244,46.22023799765362
MX,2019-07-07,ar,NA,raw,1,236,8,-1.5142795501061528,47.26306323860771
MX,2019-07-07,ar,NA,raw,2,236,8,-1.515586118037458,47.48580235611393
MX,2019-07-07,ar,NA,raw,3,236,8,-1.4747445229229244,46.22023799765362
MX,2019-07-07,arx,dengue,processed,1,236,8,-1.4476137751730787,46.74718006044164
MX,2019-07-07,arx,dengue,processed,2,236,8,-1.217518046323514,44.6025795846858
MX,2019-07-07,arx,dengue,processed,3,236,8,-1.338702107457534,45.122179467195814
MX,2019-07-07,arx,dengue,raw,1,236,8,-1.2006931164942714,44.203352856584715
MX,2019-07-07,arx,dengue,raw,2,236,8,-0.6668366905792591,38.554895376602076
MX,2019-07-07,arx,dengue,raw,3,236,8,-0.9057452010453457,40.9867641145218
MX,2019-07-07,arx,mosquito,processed,1,236,8,-1.5357762320662411,47.82512511317287
MX,2019-07-07,arx,mosquito,processed,2,236,8,-1.5407657037440425,48.0783209606161
MX,2019-07-07,arx,mosquito,processed,3,236,8,-1.444768603364011,46.12314480292354
MX,2019-07-07,arx,mosquito,raw,1,236,8,-1.5069138301943141,47.10393193170232
MX,2019-07-07,arx,mosquito,raw,2,236,8,-1.3848067230653225,45.949168257867385
MX,2019-07-07,arx,mosquito,raw,3,236,8,-1.3113547655768278,44.711122410429745
MX,2019-07-07,arx,sintomas_de_dengue,processed,1,236,8,-1.5710561082238854,47.74952564606821
MX,2019-07-07,arx,sintomas_de_dengue,processed,2,236,8,-1.0788210489013137,42.49651452705373
MX,2019-07-07,arx,sintomas_de_dengue,processed,3,236,8,-1.0601107602679631,42.2729317900831
MX,2019-07-07,arx,sintomas_de_dengue,raw,1,236,8,-1.3207193458129445,45.61317117780079
MX,2019-07-07,arx,sintomas_de_dengue,raw,2,236,8,-0.5595107419196097,36.7863446175827
MX,2019-07-07,arx,sintomas_de_dengue,raw,3,236,8,-0.5817405799308022,37.77710359627193
MX,2019-07-14,ar,NA,processed,1,237,8,-1.8377532286101537,49.771088942699585
MX,2019-07-14,ar,NA,processed,2,237,8,-1.8346932123433906,49.97544165545586
MX,2019-07-14,ar,NA,processed,3,237,8,-1.7673435542696052,48.226124075984
MX,2019-07-14,ar,NA,raw,1,237,8,-1.8377532286101537,49.771088942699585
MX,2019-07-14,ar,NA,raw,2,237,8,-1.8346932123433906,49.97544165545586
MX,2019-07-14,ar,NA,raw,3,237,8,-1.7673435542696052,48.226124075984
MX,2019-07-14,arx,dengue,processed,1,237,8,-1.7164397089629282,48.78996861928391
MX,2019-07-14,arx,dengue,processed,2,237,8,-1.4368836999703691,46.6534824784048
MX,2019-07-14,arx,dengue,processed,3,237,8,-1.5852954407360107,46.45830731548011
MX,2019-07-14,arx,dengue,raw,1,237,8,-1.449173818873116,46.517069873031694
MX,2019-07-14,arx,dengue,raw,2,237,8,-0.7726376180725583,40.18232244337588
MX,2019-07-14,arx,dengue,raw,3,237,8,-1.0445319059558913,41.83547677201861
MX,2019-07-14,arx,mosquito,processed,1,237,8,-1.8519500591574967,50.25248893791141
MX,2019-07-14,arx,mosquito,processed,2,237,8,-1.8224313242188481,49.70629541407613
MX,2019-07-14,arx,mosquito,processed,3,237,8,-1.7160191923177792,47.467647210199154
MX,2019-07-14,arx,mosquito,raw,1,237,8,-1.829547799030748,49.58089361758805
MX,2019-07-14,arx,mosquito,raw,2,237,8,-1.6944723054145623,47.80827307079932
MX,2019-07-14,arx,mosquito,raw,3,237,8,-1.5947081789720077,46.03547706225932
MX,2019-07-14,arx,sintomas_de_dengue,processed,1,237,8,-1.9145095315794323,50.2963831192624
MX,2019-07-14,arx,sintomas_de_dengue,processed,2,237,8,-1.3501786451555717,46.42855748038787
MX,2019-07-14,arx,sintomas_de_dengue,processed,3,237,8,-1.2511611540363279,43.67416308036341
MX,2019-07-14,arx,sintomas_de_dengue,raw,1,237,8,-1.5813998932823647,48.00486995196955
MX,2019-07-14,arx,sintomas_de_dengue,raw,2,237,8,-0.6953144387106911,40.37011891024717
MX,2019-07-14,arx,sintomas_de_dengue,raw,3,237,8,-0.6213799715487205,38.16481378963
MX,2019-07-21,ar,NA,processed,1,238,8,-2.913730798869001,55.66018064997231
MX,2019-07-21,ar,NA,processed,2,238,8,-2.8902309384060305,55.56097658419517
MX,2019-07-21,ar,NA,processed,3,238,8,-2.8348110368833863,54.41528343756823
MX,2019-07-21,ar,NA,raw,1,238,8,-2.913730798869001,55.66018064997231
MX,2019-07-21,ar,NA,raw,2,238,8,-2.8902309384060305,55.56097658419517
MX,2019-07-21,ar,NA,raw,3,238,8,-2.8348110368833863,54.41528343756823
MX,2019-07-21,arx,dengue,processed,1,238,8,-2.7216812615525825,54.40285198833051
MX,2019-07-21,arx,dengue,processed,2,238,8,-2.2712529902961616,51.47421108668598
MX,2019-07-21,arx,dengue,processed,3,238,8,-2.5125233532871594,52.02280166677306
MX,2019-07-21,arx,dengue,raw,1,238,8,-2.2958606592729076,51.55191115500557
MX,2019-07-21,arx,dengue,raw,2,238,8,-1.230069898156441,43.36970463164257
MX,2019-07-21,arx,dengue,raw,3,238,8,-1.6482658880672942,45.97295264859699
MX,2019-07-21,arx,mosquito,processed,1,238,8,-2.9157651842338144,55.87636408232303
MX,2019-07-21,arx,mosquito,processed,2,238,8,-2.871374916869537,55.14045423861528
MX,2019-07-21,arx,mosquito,processed,3,238,8,-2.7656890999988977,53.51903978477716
MX,2019-07-21,arx,mosquito,raw,1,238,8,-2.902396129590177,55.497514953460524
MX,2019-07-21,arx,mosquito,raw,2,238,8,-2.7201027255157206,53.479313080366175
MX,2019-07-21,arx,mosquito,raw,3,238,8,-2.607848398842525,52.01638432970177
MX,2019-07-21,arx,sintomas_de_dengue,processed,1,238,8,-3.052598410754875,56.696594487527385
MX,2019-07-21,arx,sintomas_de_dengue,processed,2,238,8,-2.0706257782513857,50.408111753754625
MX,2019-07-21,arx,sintomas_de_dengue,processed,3,238,8,-2.0441319999350793,49.46020353275209
MX,2019-07-21,arx,sintomas_de_dengue,raw,1,238,8,-2.458228065788729,52.35655555179809
MX,2019-07-21,arx,sintomas_de_dengue,raw,2,238,8,-1.0412390032469863,41.77586994757956
MX,2019-07-21,arx,sintomas_de_dengue,raw,3,238,8,-1.0278739661783618,41.431582837046385
MX,2019-07-28,ar,NA,processed,1,239,8,-3.2581373195359884,54.24265153890746
MX,2019-07-28,ar,NA,processed,2,239,8,-3.2554506508552423,54.52547141538992
MX,2019-07-28,ar,NA,processed,3,239,8,-3.1332990343727243,52.946557094968036
MX,2019-07-28,ar,NA,raw,1,239,8,-3.2581373195359884,54.24265153890746
MX,2019-07-28,ar,NA,raw,2,239,8,-3.2554506508552423,54.52547141538992
MX,2019-07-28,ar,NA,raw,3,239,8,-3.1332990343727243,52.946557094968036
MX,2019-07-28,arx,dengue,processed,1,239,8,-3.0210391591261256,52.76763247111438
MX,2019-07-28,arx,dengue,processed,2,239,8,-2.5160591386093882,50.01193887150609
MX,2019-07-28,arx,dengue,processed,3,239,8,-2.7446321847021156,50.53670664907499
MX,2019-07-28,arx,dengue,raw,1,239,8,-2.4826674489883964,49.45492997042595
MX,2019-07-28,arx,dengue,raw,2,239,8,-1.242002533493669,41.01137051621125
MX,2019-07-28,arx,dengue,raw,3,239,8,-1.6667549411719311,43.746391505319934
MX,2019-07-28,arx,mosquito,processed,1,239,8,-3.259020300100122,54.54294706864091
MX,2019-07-28,arx,mosquito,processed,2,239,8,-3.268177025347959,54.517368101974064
MX,2019-07-28,arx,mosquito,processed,3,239,8,-3.0896882852611887,52.357018910815036
MX,2019-07-28,arx,mosquito,raw,1,239,8,-3.2433964256573633,54.0433564757846
MX,2019-07-28,arx,mosquito,raw,2,239,8,-3.1340448854322203,53.05808850888716
MX,2019-07-28,arx,mosquito,raw,3,239,8,-2.97147084430541,51.197043171110856
MX,2019-07-28,arx,sintomas_de_dengue,processed,1,239,8,-3.3623963983725185,54.894023943318196
MX,2019-07-28,arx,sintomas_de_dengue,processed,2,239,8,-2.1427577754975466,46.775960309049594
MX,2019-07-28,arx,sintomas_de_dengue,processed,3,239,8,-2.1054349825316936,46.35482928035527
