sample_collect_date,site,counties_served,population_served,pcr_target_avg_conc,pcr_target_flowpop_lin,pcr_target_detect
2025-08-27,338,Fulton,190000,0.0,,no
2025-08-28,327,Clarke,60000,0.0,1192117.095,no
2025-08-28,341,Fulton,70887,0.0,,no
2025-08-28,348,Paulding,19000,0.0,965277.0,no
2025-08-28,349,Paulding,14000,0.0,1034225.35714,no
2025-08-28,347,Newton,22675,0.0,685804.29857,no
2025-08-28,340,Fulton,105160,0.0,,no
2025-08-28,353,Richmond,200000,0.0,1669929.21,no
2025-08-28,334,Floyd,38111,0.0,1772962.92409,no
2025-08-28,339,Fulton,600000,4259.60651,,yes
2025-08-31,353,Richmond,200000,0.0,1597533.435,no
2025-08-31,328,Clayton,124000,0.0,1089828.87097,no
2025-08-31,329,Cobb,113079,0.0,1280445.9714,no
2025-08-31,326,Cherokee,20000,0.0,144308.9115,no
2025-09-01,346,"Chattahoochee, Muscogee",278000,0.0,,no
2025-09-01,328,Clayton,124000,0.0,1089828.87097,no
2025-09-01,336,Fulton,84486,0.0,,no
2025-09-01,338,Fulton,190000,0.0,,no
2025-09-01,326,Fulton,12818,0.0,,no
2025-09-01,334,Floyd,38111,0.0,1772962.92409,no
2025-09-01,333,Douglas,37256,0.0,829097.70238,no
2025-09-01,329,Cobb,113079,0.0,1280445.9714,no
2025-09-01,337,Fulton,189593,0.0,,no
2025-09-01,347,Newton,22675,1283.1783,756896.36428,no
2025-09-02,327,Clarke,60000,0.0,1438262.73,no
2025-09-02,341,Fulton,70887,0.0,,no
2025-09-02,338,Fulton,190000,0.0,,no
2025-09-02,340,Fulton,105160,0.0,,no
2025-09-02,336,Fulton,84486,0.0,,no
2025-09-02,326,Fulton,12818,0.0,,no
2025-09-02,339,Fulton,600000,0.0,,no
2025-09-02,326,Cherokee,20000,0.0,148170.0195,no
2025-09-02,337,Fulton,189593,0.0,,no
2025-09-03,346,"Chattahoochee, Muscogee",278000,0.0,,no
2025-09-03,338,Fulton,190000,0.0,,no
2025-09-03,336,Fulton,84486,0.0,,no
2025-09-03,337,Fulton,189593,0.0,,no
2025-09-03,326,Fulton,12818,0.0,,no
2025-09-03,2359,Peach,8008,0.0,1710449.62912,no
2025-09-04,334,Floyd,38111,0.0,1772962.92409,no
2025-09-04,333,Douglas,37256,0.0,777279.09598,no
2025-09-04,340,Fulton,105160,0.0,,no
2025-09-04,341,Fulton,70887,0.0,,no
2025-09-04,353,Richmond,200000,0.0,1602359.82,no
2025-09-04,339,Fulton,600000,0.0,,no
2025-09-04,2359,Peach,8008,0.0,1786389.25325,no
2025-09-05,346,"Chattahoochee, Muscogee",278000,0.0,,no
2025-09-05,327,Clarke,60000,0.0,1388390.085,no
2025-09-07,339,Fulton,600000,0.0,,no
2025-09-07,341,Fulton,70887,0.0,,no
2025-09-07,353,Richmond,200000,0.0,1529964.045,no
2025-09-07,335,Forsyth,44000,0.0,838913.46545,no
2025-09-07,340,Fulton,105160,0.0,,no
2025-09-07,326,Cherokee,20000,0.0,152513.766,no
2025-09-07,329,Cobb,113079,0.0,1234349.91643,no
2025-09-08,334,Floyd,38111,0.0,1772962.92409,no
2025-09-08,335,Forsyth,44000,0.0,823118.02364,no
2025-09-08,333,Douglas,37256,0.0,725460.48959,no
2025-09-08,338,Fulton,190000,0.0,,no
2025-09-08,347,Newton,22675,0.0,699852.43131,no
2025-09-08,336,Fulton,84486,0.0,,no
2025-09-08,329,Cobb,113079,0.0,1268495.14233,no
2025-09-08,337,Fulton,189593,5904.29661,,yes
2025-09-08,326,Fulton,12818,0.0,,no
2025-09-08,346,"Chattahoochee, Muscogee",278000,0.0,,no
2025-09-09,326,Fulton,12818,0.0,,no
2025-09-09,327,Clarke,60000,0.0,1388390.085,no
2025-09-09,326,Cherokee,20000,0.0,148652.658,no
2025-09-09,340,Fulton,105160,14353.26069,,yes
2025-09-09,339,Fulton,600000,0.0,,no
2025-09-09,336,Fulton,84486,0.0,,no
2025-09-09,333,Douglas,37256,0.0,699551.18639,no
2025-09-09,338,Fulton,190000,0.0,,no
2025-09-09,341,Fulton,70887,0.0,,no
2025-09-09,337,Fulton,189593,0.0,,no
2025-09-10,346,"Chattahoochee, Muscogee",278000,0.0,,no
2025-09-10,326,Fulton,12818,0.0,,no
2025-09-10,338,Fulton,190000,0.0,,no
2025-09-10,336,Fulton,84486,5476.77222,,yes
2025-09-10,337,Fulton,189593,0.0,,no
2025-09-11,353,Richmond,200000,0.0,1694061.135,no
2025-09-11,347,Newton,22675,0.0,696872.52437,no
2025-09-11,340,Fulton,105160,0.0,,no
2025-09-11,341,Fulton,70887,0.0,,no
2025-09-11,339,Fulton,600000,0.0,,no
2025-09-12,327,Clarke,60000,0.0,1422174.78,no
2025-09-14,334,Floyd,38111,0.0,1266402.08864,no
2025-09-14,349,Paulding,14000,0.0,1034225.35714,no
2025-09-14,340,Fulton,105160,0.0,,no
2025-09-14,328,Clayton,124000,0.0,1167673.79032,no
2025-09-14,329,Cobb,113079,0.0,1109719.84188,no
2025-09-14,326,Cherokee,20000,0.0,150583.212,no
2025-09-14,341,Fulton,70887,0.0,,no
2025-09-14,353,Richmond,200000,0.0,1592707.05,no
2025-09-14,339,Fulton,600000,0.0,,no
2025-09-15,328,Clayton,124000,0.0,1167673.79032,no
2025-09-15,329,Cobb,113079,0.0,1109719.84188,no
2025-09-15,347,Newton,22675,0.0,743699.63352,no
2025-09-15,346,"Chattahoochee, Muscogee",278000,0.0,,no
2025-09-15,333,Douglas,37256,0.0,699551.18639,no
2025-09-15,336,Fulton,84486,0.0,,no
2025-09-15,337,Fulton,189593,7898.57996,,yes
2025-09-15,338,Fulton,190000,0.0,,no
2025-09-15,334,Floyd,38111,0.0,1772962.92409,no
2025-09-15,326,Fulton,12818,0.0,,no
2025-09-16,338,Fulton,190000,0.0,,no
2025-09-16,336,Fulton,84486,6051.11994,,yes
2025-09-16,339,Fulton,600000,0.0,,no
2025-09-16,337,Fulton,189593,0.0,,no
2025-09-16,340,Fulton,105160,5207.88041,,yes
2025-09-16,341,Fulton,70887,0.0,,no
2025-09-16,327,Clarke,60000,0.0,1393216.47,no
2025-09-16,326,Fulton,12818,0.0,,no
2025-09-16,333,Douglas,37256,0.0,725460.48959,no
2025-09-16,326,Cherokee,20000,0.0,147687.381,no
2025-09-17,336,Fulton,84486,0.0,,no
2025-09-17,326,Fulton,12818,0.0,,no
2025-09-17,2359,Peach,8008,0.0,1734557.4463,no
2025-09-17,346,"Chattahoochee, Muscogee",278000,0.0,,no
2025-09-17,337,Fulton,189593,0.0,,no
2025-09-18,339,Fulton,600000,0.0,,no
2025-09-18,353,Richmond,200000,0.0,1558922.355,no
2025-09-18,347,Newton,22675,0.0,663242.14598,no
2025-09-18,2359,Peach,8008,0.0,1681520.2485,no
2025-09-18,340,Fulton,105160,0.0,,no
2025-09-18,341,Fulton,70887,0.0,,no
2025-09-18,348,Paulding,19000,0.0,965277.0,no
2025-09-18,338,Fulton,190000,0.0,,no
2025-09-18,334,Floyd,38111,0.0,1772962.92409,no
2025-09-19,327,Clarke,60000,0.0,1381954.905,no
2025-09-21,353,Richmond,200000,0.0,1616838.975,no
2025-09-21,330,Cobb,304020,0.0,699462.28242,no
2025-09-21,340,Fulton,105160,0.0,,no
2025-09-21,341,Fulton,70887,0.0,,no
2025-09-21,339,Fulton,600000,0.0,,no
2025-09-21,326,Cherokee,20000,0.0,138999.888,no
2025-09-21,342,Gwinnett,496000,0.0,739915.95847,no
2025-09-22,338,Fulton,190000,0.0,,no
2025-09-22,346,"Chattahoochee, Muscogee",278000,0.0,,no
2025-09-22,347,Newton,22675,0.0,913980.03043,no
2025-09-22,333,Douglas,37256,0.0,699551.18639,no
2025-09-22,326,Fulton,12818,0.0,,no
2025-09-22,336,Fulton,84486,0.0,,no
2025-09-22,337,Fulton,189593,0.0,,no
2025-09-22,335,Forsyth,44000,0.0,712330.54977,no
2025-09-22,329,Cobb,113079,0.0,1049112.0659,no
2025-09-23,327,Clarke,60000,0.0,1357822.98,no
2025-09-23,341,Fulton,70887,0.0,,no
2025-09-23,326,Fulton,12818,0.0,,no
2025-09-23,339,Fulton,600000,0.0,,no
2025-09-23,336,Fulton,84486,8475.1301,,yes
2025-09-23,337,Fulton,189593,0.0,,no
2025-09-23,338,Fulton,190000,0.0,,no
2025-09-23,340,Fulton,105160,0.0,,no
2025-09-24,338,Fulton,190000,0.0,,no
2025-09-24,346,"Chattahoochee, Muscogee",278000,0.0,,no
2025-09-24,326,Fulton,12818,3891.46129,,yes
2025-09-24,336,Fulton,84486,0.0,,no
2025-09-24,333,Douglas,37256,0.0,725460.48959,no
2025-09-24,337,Fulton,189593,0.0,,no
2025-09-24,2359,Peach,8008,0.0,1588705.15235,no
2025-09-25,341,Fulton,70887,0.0,,no
2025-09-25,340,Fulton,105160,0.0,,no
2025-09-25,339,Fulton,600000,0.0,,no
2025-09-25,353,Richmond,200000,0.0,1665102.825,no
2025-09-25,2359,Peach,8008,0.0,1657412.43132,no
2025-09-28,334,Floyd,38111,0.0,1519682.50636,no
2025-09-28,340,Fulton,105160,0.0,,no
2025-09-28,339,Fulton,600000,0.0,,no
2025-09-28,329,Cobb,113079,0.0,1057648.37238,no
2025-09-28,326,Cherokee,20000,0.0,154926.9585,no
2025-09-28,353,Richmond,200000,0.0,1819547.145,no
2025-09-28,328,Clayton,124000,1220.39812,1089828.87097,no
2025-09-28,341,Fulton,70887,0.0,,no
2025-09-29,338,Fulton,190000,0.0,,no
2025-09-29,347,Newton,22675,0.0,724968.78986,no
2025-09-29,326,Fulton,12818,0.0,,no
2025-09-29,346,"Chattahoochee, Muscogee",278000,0.0,,no
2025-09-29,328,Clayton,124000,0.0,1089828.87097,no
2025-09-29,333,Douglas,37256,0.0,725460.48959,no
2025-09-29,337,Fulton,189593,5780.8387,,yes
2025-09-29,336,Fulton,84486,0.0,,no
2025-09-29,329,Cobb,113079,1303.42052,1055941.11108,no
2025-09-30,341,Fulton,70887,0.0,,no
2025-09-30,336,Fulton,84486,0.0,,no
2025-09-30,338,Fulton,190000,0.0,,no
2025-09-30,327,Clarke,60000,0.0,1214640.225,no
2025-09-30,337,Fulton,189593,0.0,,no
2025-09-30,326,Fulton,12818,0.0,,no
2025-09-30,339,Fulton,600000,0.0,,no
2025-09-30,326,Cherokee,20000,0.0,151065.8505,no
2025-09-30,340,Fulton,105160,0.0,,no
2025-10-01,346,"Chattahoochee, Muscogee",278000,0.0,,no
2025-10-01,336,Fulton,84486,0.0,,no
2025-10-01,337,Fulton,189593,17562.0029,,yes
2025-10-01,326,Fulton,12818,0.0,,no
2025-10-01,2359,Peach,8008,0.0,1611607.57867,no
2025-10-01,338,Fulton,190000,0.0,,no
2025-10-02,2359,Peach,8008,0.0,1513970.91908,no
2025-10-02,353,Richmond,200000,0.0,1679581.98,no
2025-10-02,347,Newton,22675,0.0,665370.65094,no
2025-10-02,339,Fulton,600000,0.0,,no
2025-10-02,341,Fulton,70887,0.0,,no
2025-10-02,340,Fulton,105160,0.0,,no
2025-10-02,333,Douglas,37256,0.0,803188.39918,no
2025-10-05,339,Fulton,600000,0.0,,no
2025-10-05,340,Fulton,105160,0.0,,no
2025-10-05,341,Fulton,70887,0.0,,no
2025-10-05,326,Cherokee,20000,0.0,155892.2355,no
2025-10-05,353,Richmond,200000,0.0,1573401.51,no
2025-10-06,347,Newton,22675,0.0,699001.02933,no
2025-10-06,346,"Chattahoochee, Muscogee",278000,0.0,,no
2025-10-06,337,Fulton,189593,0.0,,no
2025-10-06,336,Fulton,84486,0.0,,no
2025-10-06,338,Fulton,190000,3778.75511,,yes
2025-10-06,333,Douglas,37256,0.0,803188.39918,no
2025-10-06,326,Fulton,12818,0.0,,no
2025-10-07,340,Fulton,105160,0.0,,no
2025-10-07,338,Fulton,190000,0.0,,no
2025-10-07,326,Cherokee,20000,0.0,158305.428,no
2025-10-07,326,Fulton,12818,2466.97096,,yes
2025-10-07,341,Fulton,70887,0.0,,no
2025-10-07,336,Fulton,84486,0.0,,no
2025-10-07,337,Fulton,189593,0.0,,no
2025-10-07,339,Fulton,600000,0.0,,no
2025-10-07,333,Douglas,37256,0.0,803188.39918,no
2025-10-08,336,Fulton,84486,4683.69948,,yes
2025-10-08,326,Fulton,12818,2301.00361,,yes
2025-10-08,346,"Chattahoochee, Muscogee",278000,0.0,,no
2025-10-08,2359,Peach,8008,0.0,1700806.50225,no
2025-10-08,337,Fulton,189593,0.0,,no
2025-10-08,338,Fulton,190000,0.0,,no
2025-10-09,2359,Peach,8008,0.0,1568213.50774,no
2025-10-09,349,Paulding,14000,0.0,1034225.35714,no
2025-10-09,348,Paulding,19000,0.0,965277.0,no
2025-10-09,340,Fulton,105160,0.0,,no
2025-10-09,341,Fulton,70887,0.0,,no
2025-10-09,353,Richmond,200000,0.0,1539616.815,no
2025-10-09,347,Newton,22675,0.0,620672.04675,no
2025-10-09,339,Fulton,600000,0.0,,no
2025-10-12,334,Floyd,38111,1252.01254,1772962.92409,no
2025-10-12,341,Fulton,70887,0.0,,no
2025-10-12,339,Fulton,600000,0.0,,no
2025-10-12,328,Clayton,124000,0.0,1089828.87097,no
2025-10-12,326,Cherokee,20000,0.0,148652.658,no
2025-10-12,349,Paulding,14000,0.0,1034225.35714,no
2025-10-12,340,Fulton,105160,3886.29715,,yes
2025-10-12,353,Richmond,200000,0.0,1882290.15,no
2025-10-13,337,Fulton,189593,0.0,,no
2025-10-13,334,Floyd,38111,0.0,1772962.92409,no
2025-10-13,326,Fulton,12818,4141.32037,,yes
2025-10-13,330,Cobb,304020,0.0,809953.82771,no
2025-10-13,336,Fulton,84486,0.0,,no
2025-10-13,346,"Chattahoochee, Muscogee",278000,0.0,,no
2025-10-13,338,Fulton,190000,0.0,,no
2025-10-13,333,Douglas,37256,0.0,777279.09598,no
2025-10-13,347,Newton,22675,0.0,627483.26262,no
2025-10-13,329,Cobb,113079,1147.5879,1024356.77712,no
2025-10-13,328,Clayton,124000,1282.77403,1089828.87097,no
2025-10-14,326,Fulton,12818,0.0,,no
2025-10-14,336,Fulton,84486,0.0,,no
2025-10-14,341,Fulton,70887,5321.47606,,yes
2025-10-14,338,Fulton,190000,0.0,,no
2025-10-14,340,Fulton,105160,0.0,,no
2025-10-14,339,Fulton,600000,0.0,,no
2025-10-14,337,Fulton,189593,5042.48543,,yes
2025-10-14,326,Cherokee,20000,0.0,148652.658,no
2025-10-15,346,"Chattahoochee, Muscogee",278000,0.0,,no
2025-10-15,336,Fulton,84486,0.0,,no
2025-10-15,2359,Peach,8008,0.0,1509149.35564,no
2025-10-15,326,Fulton,12818,0.0,,no
2025-10-15,337,Fulton,189593,0.0,,no
2025-10-15,338,Fulton,190000,0.0,,no
2025-10-16,349,Paulding,14000,0.0,1034225.35714,no
2025-10-16,2359,Peach,8008,0.0,1598348.27922,no
2025-10-16,341,Fulton,70887,0.0,,no
2025-10-16,340,Fulton,105160,0.0,,no
2025-10-16,353,Richmond,200000,0.0,1583054.28,no
2025-10-16,339,Fulton,600000,3073.6353,,yes
2025-10-16,348,Paulding,19000,0.0,914472.94737,no
2025-10-17,327,Clarke,60000,1343.14702,1193725.89,no
2025-10-19,335,Forsyth,44000,0.0,770466.55091,no
2025-10-19,334,Floyd,38111,0.0,1772962.92409,no
2025-10-19,348,Paulding,19000,0.0,914472.94737,no
2025-10-19,340,Fulton,105160,0.0,,no
2025-10-19,349,Paulding,14000,0.0,1034225.35714,no
2025-10-19,329,Cobb,113079,0.0,1109719.84188,no
2025-10-19,353,Richmond,200000,0.0,1525137.66,no
2025-10-19,341,Fulton,70887,0.0,,no
2025-10-19,339,Fulton,600000,0.0,,no
2025-10-20,336,Fulton,84486,0.0,,no
2025-10-20,330,Cobb,304020,0.0,722322.60213,no
2025-10-20,337,Fulton,189593,0.0,,no
2025-10-20,329,Cobb,113079,0.0,1204472.84376,no
2025-10-20,346,"Chattahoochee, Muscogee",278000,0.0,,no
2025-10-20,338,Fulton,190000,0.0,,no
2025-10-20,334,Floyd,38111,0.0,1772962.92409,no
2025-10-20,326,Fulton,12818,0.0,,no
2025-10-20,333,Douglas,37256,0.0,647732.57999,no
2025-10-21,339,Fulton,600000,0.0,,no
2025-10-21,338,Fulton,190000,0.0,,no
2025-10-21,340,Fulton,105160,10608.53692,,yes
2025-10-21,326,Cherokee,20000,0.0,148170.0195,no
2025-10-21,326,Fulton,12818,0.0,,no
2025-10-21,327,Clarke,60000,0.0,1204987.455,no
2025-10-21,337,Fulton,189593,0.0,,no
2025-10-21,333,Douglas,37256,0.0,647732.57999,no
2025-10-21,336,Fulton,84486,0.0,,no
2025-10-21,341,Fulton,70887,0.0,,no
2025-10-22,2359,Peach,8008,0.0,1646563.91359,no
2025-10-22,346,"Chattahoochee, Muscogee",278000,0.0,,no
2025-10-22,336,Fulton,84486,0.0,,no
2025-10-22,338,Fulton,190000,0.0,,no
2025-10-22,326,Fulton,12818,0.0,,no
2025-10-22,337,Fulton,189593,0.0,,no
2025-10-23,341,Fulton,70887,0.0,,no
2025-10-23,340,Fulton,105160,0.0,,no
2025-10-23,339,Fulton,600000,0.0,,no
2025-10-23,353,Richmond,200000,0.0,1423783.575,no
2025-10-23,2359,Peach,8008,0.0,1652590.86788,no
2025-10-26,328,Clayton,124000,0.0,1089828.87097,no
2025-10-26,342,Gwinnett,496000,0.0,720065.50403,no
2025-10-26,341,Fulton,70887,0.0,,no
2025-10-26,329,Cobb,113079,0.0,1109719.84188,no
2025-10-26,353,Richmond,200000,0.0,1351387.8,no
2025-10-26,339,Fulton,600000,0.0,,no
2025-10-26,348,Paulding,19000,0.0,914472.94737,no
2025-10-26,340,Fulton,105160,5890.529,,yes
2025-10-26,334,Floyd,38111,0.0,1519682.50636,no
2025-10-27,337,Fulton,189593,0.0,,no
2025-10-27,326,Fulton,12818,0.0,,no
2025-10-27,328,Clayton,124000,1307.0202,1479053.46774,no
2025-10-27,333,Douglas,37256,0.0,909934.72837,no
2025-10-27,338,Fulton,190000,0.0,,no
2025-10-27,336,Fulton,84486,0.0,,no
2025-10-27,347,Newton,22675,0.0,770518.79603,no
2025-10-27,329,Cobb,113079,0.0,1280445.9714,no
2025-10-27,346,"Chattahoochee, Muscogee",278000,2219.19756,,yes
2025-10-28,333,Douglas,37256,0.0,656541.74307,no
2025-10-28,339,Fulton,600000,3800.87399,,yes
2025-10-28,338,Fulton,190000,0.0,,no
2025-10-28,326,Fulton,12818,0.0,,no
2025-10-28,337,Fulton,189593,0.0,,no
2025-10-28,326,Cherokee,20000,0.0,154444.32,no
2025-10-28,336,Fulton,84486,10550.49197,,yes
2025-10-28,340,Fulton,105160,0.0,,no
2025-10-28,341,Fulton,70887,0.0,,no
2025-10-29,337,Fulton,189593,0.0,,no
2025-10-29,326,Fulton,12818,4220.66999,,yes
2025-10-29,346,"Chattahoochee, Muscogee",278000,0.0,,no
2025-10-29,2359,Peach,8008,0.0,1548927.254,no
2025-10-29,336,Fulton,84486,0.0,,no
2025-10-29,338,Fulton,190000,4472.33534,,yes
2025-10-30,2359,Peach,8008,0.0,1635715.39585,no
2025-10-30,334,Floyd,38111,0.0,2786084.595,no
2025-10-30,341,Fulton,70887,0.0,,no
2025-10-30,353,Richmond,200000,0.0,1718193.06,no
2025-10-30,340,Fulton,105160,0.0,,no
2025-10-30,348,Paulding,19000,0.0,914472.94737,no
2025-10-30,349,Paulding,14000,0.0,1034225.35714,no
2025-10-30,339,Fulton,600000,6030.80497,,yes
2025-10-31,347,Newton,22675,0.0,636422.98346,no
2025-11-02,329,Cobb,113079,0.0,1131914.23872,no
2025-11-02,349,Paulding,14000,0.0,1034225.35714,no
2025-11-02,330,Cobb,304020,0.0,835354.18295,no
2025-11-02,341,Fulton,70887,0.0,,no
2025-11-02,340,Fulton,105160,8071.3477,,yes
2025-11-02,348,Paulding,19000,0.0,914472.94737,no
2025-11-02,326,Cherokee,20000,1282.57199,166027.644,no
2025-11-02,339,Fulton,600000,7850.29056,,yes
2025-11-02,342,Gwinnett,496000,1147.27247,778449.19355,no
2025-11-02,353,Richmond,200000,0.0,1496179.35,no
2025-11-02,335,Forsyth,44000,0.0,791307.75886,no
2025-11-03,334,Floyd,38111,0.0,2026243.34182,no
2025-11-03,337,Fulton,189593,3612.08913,,yes
2025-11-03,326,Fulton,12818,0.0,,no
2025-11-03,333,Douglas,37256,0.0,647732.57999,no
2025-11-03,330,Cobb,304020,0.0,829004.09414,no
2025-11-03,346,"Chattahoochee, Muscogee",278000,2979.18018,,yes
2025-11-03,335,Forsyth,44000,1152.113,786261.99273,no
2025-11-03,342,Gwinnett,496000,0.0,720065.50403,no
2025-11-03,347,Newton,22675,3803.45163,641531.39537,no
2025-11-03,338,Fulton,190000,0.0,,no
2025-11-03,329,Cobb,113079,0.0,1197643.79858,no
2025-11-03,336,Fulton,84486,9503.7804,,yes
2025-11-04,341,Fulton,70887,0.0,,no
2025-11-04,338,Fulton,190000,8032.95269,,yes
2025-11-04,340,Fulton,105160,0.0,,no
2025-11-04,326,Cherokee,20000,0.0,152513.766,no
2025-11-04,337,Fulton,189593,9419.40261,,yes
2025-11-04,336,Fulton,84486,0.0,,no
2025-11-04,326,Fulton,12818,7131.47197,,yes
2025-11-04,339,Fulton,600000,0.0,,no
2025-11-05,337,Fulton,189593,10584.79798,,yes
2025-11-05,346,"Chattahoochee, Muscogee",278000,0.0,,no
2025-11-05,2359,Peach,8008,0.0,1457317.5487,no
2025-11-05,326,Fulton,12818,8619.70983,,yes
2025-11-05,338,Fulton,190000,2401.07199,,yes
2025-11-05,336,Fulton,84486,22799.33159,,yes
2025-11-06,2359,Peach,8008,11473.40064,6394309.85424,yes
2025-11-06,340,Fulton,105160,0.0,,no
2025-11-06,347,Newton,22675,0.0,1151521.18412,no
2025-11-06,349,Paulding,14000,0.0,1034225.35714,no
2025-11-06,334,Floyd,38111,0.0,1772962.92409,no
2025-11-06,339,Fulton,600000,4960.52672,,yes
2025-11-06,353,Richmond,200000,0.0,1462394.655,no
2025-11-06,341,Fulton,70887,0.0,,no
2025-11-06,348,Paulding,19000,0.0,914472.94737,no
2025-11-09,349,Paulding,14000,0.0,1034225.35714,no
2025-11-09,326,Cherokee,20000,6908.72792,440666.23243,yes
2025-11-09,342,Gwinnett,496000,1148.53522,739526.73387,no
2025-11-09,330,Cobb,304020,0.0,694382.21137,no
2025-11-09,341,Fulton,70887,0.0,,no
2025-11-09,340,Fulton,105160,9023.6799,,yes
2025-11-09,348,Paulding,19000,0.0,914472.94737,no
2025-11-09,353,Richmond,200000,2293.05931,1486526.58,no
2025-11-09,339,Fulton,600000,4725.12116,,yes
2025-11-10,333,Douglas,37256,0.0,647732.57999,no
2025-11-10,342,Gwinnett,496000,0.0,720065.50403,no
2025-11-10,338,Fulton,190000,13498.61264,,yes
2025-11-10,336,Fulton,84486,4363.77453,,yes
2025-11-10,326,Fulton,12818,9144.42715,,yes
2025-11-10,346,"Chattahoochee, Muscogee",278000,0.0,,no
2025-11-10,334,Floyd,38111,0.0,2026243.34182,no
2025-11-10,335,Forsyth,44000,1175.28456,783848.80023,no
2025-11-10,330,Cobb,304020,0.0,687079.60924,no
2025-11-10,337,Fulton,189593,5551.63658,,yes
2025-11-11,326,Fulton,12818,10239.95099,,yes
2025-11-11,341,Fulton,70887,0.0,,no
2025-11-11,339,Fulton,600000,10223.7621,,yes
2025-11-11,337,Fulton,189593,19016.68113,,yes
2025-11-11,347,Newton,22675,1148.62552,697298.22536,no
2025-11-11,340,Fulton,105160,5279.05556,,yes
2025-11-11,335,Forsyth,44000,0.0,794159.71364,no
2025-11-11,326,Cherokee,20000,0.0,159270.705,no
2025-11-11,338,Fulton,190000,0.0,,no
2025-11-11,336,Fulton,84486,11588.11742,,yes
2025-11-12,333,Douglas,37256,1152.02215,647732.57999,no
2025-11-12,326,Fulton,12818,61376.33276,,yes
2025-11-12,2359,Peach,8008,0.0,1417539.65035,no
2025-11-12,346,"Chattahoochee, Muscogee",278000,0.0,,no
2025-11-12,336,Fulton,84486,6276.55871,,yes
2025-11-12,338,Fulton,190000,13449.14399,,yes
2025-11-12,337,Fulton,189593,21332.26896,,yes
2025-11-13,348,Paulding,19000,0.0,914472.94737,no
2025-11-13,341,Fulton,70887,10814.12557,,yes
2025-11-13,340,Fulton,105160,0.0,,no
2025-11-13,2359,Peach,8008,0.0,1504327.79221,no
2025-11-13,339,Fulton,600000,10501.77423,,yes
2025-11-13,347,Newton,22675,1162.14871,661113.64101,no
2025-11-13,349,Paulding,14000,0.0,1034225.35714,no
2025-11-16,330,Cobb,304020,0.0,765185.7016,no
2025-11-16,341,Fulton,70887,0.0,,no
2025-11-16,326,Cherokee,20000,0.0,155892.2355,no
2025-11-16,340,Fulton,105160,0.0,,no
2025-11-16,342,Gwinnett,496000,2300.18986,739526.73387,no
2025-11-16,335,Forsyth,44000,2314.4015,761471.92432,no
2025-11-16,329,Cobb,113079,2300.18986,967163.52373,no
2025-11-16,348,Paulding,19000,0.0,914472.94737,no
2025-11-16,353,Richmond,200000,1148.2644,1428609.96,no
2025-11-16,339,Fulton,600000,2650.19053,,yes
2025-11-16,349,Paulding,14000,0.0,1034225.35714,no
2025-11-17,326,Fulton,12818,8047.5164,,yes
2025-11-17,346,"Chattahoochee, Muscogee",278000,0.0,,no
2025-11-17,333,Douglas,37256,0.0,699551.18639,no
2025-11-17,342,Gwinnett,496000,2310.10134,720065.50403,no
2025-11-17,338,Fulton,190000,6119.13259,,yes
2025-11-17,329,Cobb,113079,1149.21283,1066184.67885,no
2025-11-17,337,Fulton,189593,0.0,,no
2025-11-17,336,Fulton,84486,31000.47427,,yes
2025-11-17,335,Forsyth,44000,1155.57601,758839.35068,no
2025-11-17,330,Cobb,304020,0.0,849959.38721,no
2025-11-17,347,Newton,22675,2294.95045,676864.57773,no
2025-11-17,334,Floyd,38111,0.0,1519682.50636,no
2025-11-18,336,Fulton,84486,40293.1116,,yes
2025-11-18,338,Fulton,190000,8134.05394,,yes
2025-11-18,339,Fulton,600000,15068.30267,,yes
2025-11-18,333,Douglas,37256,2297.38652,595913.97359,no
2025-11-18,340,Fulton,105160,13311.89124,,yes
2025-11-18,337,Fulton,189593,8633.58064,,yes
2025-11-18,326,Fulton,12818,15130.88008,,yes
2025-11-18,326,Cherokee,20000,0.0,144791.55,no
2025-11-18,341,Fulton,70887,0.0,,no
2025-11-19,346,"Chattahoochee, Muscogee",278000,0.0,,no
2025-11-19,337,Fulton,189593,20746.06617,,yes
2025-11-19,2359,Peach,8008,1155.62172,1433209.73152,no
2025-11-19,326,Fulton,12818,21127.87424,,yes
2025-11-19,338,Fulton,190000,9082.93535,,yes
2025-11-19,336,Fulton,84486,11798.6031,,yes
2025-11-20,353,Richmond,200000,1147.9035,1457568.27,no
2025-11-20,348,Paulding,19000,1157.63631,914472.94737,no
2025-11-20,334,Floyd,38111,0.0,1772962.92409,no
2025-11-20,347,Newton,22675,6918.27036,1589206.91396,yes
2025-11-20,2359,Peach,8008,14942.7058,8963519.78288,yes
2025-11-20,339,Fulton,600000,12579.90713,,yes
2025-11-20,340,Fulton,105160,12349.06347,,yes
2025-11-20,341,Fulton,70887,18475.31644,,yes
2025-11-20,349,Paulding,14000,2299.91827,689483.57143,no
2025-11-21,327,Clarke,60000,3450.48852,1388390.085,no
2025-11-23,349,Paulding,14000,0.0,1034225.35714,no
2025-11-23,353,Richmond,200000,2320.0986,1341735.03,no
2025-11-23,341,Fulton,70887,27970.81535,,yes
2025-11-23,340,Fulton,105160,10248.7993,,yes
2025-11-23,342,Gwinnett,496000,2294.40981,725903.87298,no
2025-11-23,326,Cherokee,20000,1149.57455,147687.381,no
2025-11-23,348,Paulding,19000,1158.73815,914472.94737,no
